data_name,Clusters num,Average time,iterations,sse,obj,balance loss,Time Std,Obj Std,num-thr,t,Average clusters size
athlete_1000_3.csv,3,0.0016,NaN,2098.90,2098.90,0.00,0.00,87.15,4.00,0.100000,406.20,291.20,302.60,obj
athlete_1000_4.csv,4,0.0016,NaN,1568.47,1568.47,0.00,0.00,256.57,4.00,0.100000,294.00,274.20,212.00,219.80,obj
athlete_1000_5.csv,5,0.0020,NaN,1172.21,1172.21,0.00,0.00,84.89,4.00,0.100000,216.20,222.20,147.80,180.80,233.00,obj
athlete_1000_6.csv,6,0.0024,NaN,990.18,990.18,0.00,0.00,6.45,4.00,0.100000,164.60,152.40,183.40,169.00,175.40,155.20,obj
athlete_1000_7.csv,7,0.0028,NaN,987.62,987.62,0.00,0.00,37.47,4.00,0.100000,175.80,124.20,135.20,162.80,103.00,139.40,159.60,obj
athlete_1000_8.csv,8,0.0030,NaN,839.87,839.87,0.00,0.00,38.86,4.00,0.100000,154.80,79.60,147.80,142.00,130.60,100.80,102.80,141.60,obj
athlete_1000_9.csv,9,0.0032,NaN,774.54,774.54,0.00,0.00,38.30,4.00,0.100000,130.40,124.00,94.80,109.40,150.40,141.00,64.00,41.00,145.00,obj
athlete_1000_10.csv,10,0.0029,NaN,668.14,668.14,0.00,0.00,7.40,4.00,0.100000,153.00,123.20,131.00,76.60,92.00,75.20,92.60,79.40,78.40,98.60,obj
census_1000_3.csv,3,0.0015,NaN,3491.85,3491.85,0.00,0.00,303.08,4.00,0.100000,530.40,243.00,226.60,obj
census_1000_4.csv,4,0.0025,NaN,2892.31,2892.31,0.00,0.00,248.30,4.00,0.100000,298.80,198.40,236.40,266.40,obj
census_1000_5.csv,5,0.0025,NaN,2548.68,2548.68,0.00,0.00,207.29,4.00,0.100000,165.40,112.80,170.60,212.60,338.60,obj
census_1000_6.csv,6,0.0028,NaN,2030.50,2030.50,0.00,0.00,346.65,4.00,0.100000,262.60,107.80,246.60,132.60,134.40,116.00,obj
census_1000_7.csv,7,0.0019,NaN,1693.99,1693.99,0.00,0.00,331.04,4.00,0.100000,341.60,177.20,97.00,84.40,133.20,48.00,118.60,obj
census_1000_8.csv,8,0.0029,NaN,1353.43,1353.43,0.00,0.00,93.36,4.00,0.100000,212.20,106.60,88.00,145.60,61.60,129.80,185.80,70.40,obj
census_1000_9.csv,9,0.0027,NaN,1251.47,1251.47,0.00,0.00,45.02,4.00,0.100000,278.60,99.60,100.20,81.60,34.20,166.40,80.80,75.60,83.00,obj
census_1000_10.csv,10,0.0028,NaN,1222.03,1222.03,0.00,0.00,75.68,4.00,0.100000,136.60,96.20,100.40,77.00,38.60,146.40,74.40,88.20,117.40,124.80,obj
Spanish_1000_3.csv,3,0.0010,NaN,2805.97,2805.97,0.00,0.00,96.75,4.00,0.100000,392.40,216.40,391.20,obj
Spanish_1000_4.csv,4,0.0016,NaN,2501.95,2501.95,0.00,0.00,179.85,4.00,0.100000,433.40,305.80,71.60,189.20,obj
Spanish_1000_5.csv,5,0.0015,NaN,2095.37,2095.37,0.00,0.00,120.00,4.00,0.100000,323.20,90.40,177.80,190.20,218.40,obj
Spanish_1000_6.csv,6,0.0017,NaN,1886.97,1886.97,0.00,0.00,66.49,4.00,0.100000,199.00,146.00,128.20,227.80,177.20,121.80,obj
Spanish_1000_7.csv,7,0.0015,NaN,1607.37,1607.37,0.00,0.00,69.50,4.00,0.100000,235.00,97.60,194.00,65.40,176.40,89.00,142.60,obj
Spanish_1000_8.csv,8,0.0017,NaN,1388.21,1388.21,0.00,0.00,105.42,4.00,0.100000,193.40,177.00,91.60,112.40,108.80,118.80,134.00,64.00,obj
Spanish_1000_9.csv,9,0.0021,NaN,1061.04,1061.04,0.00,0.00,132.45,4.00,0.100000,165.00,147.80,84.80,63.60,139.00,141.60,26.40,89.80,142.00,obj
Spanish_1000_10.csv,10,0.0020,NaN,1099.53,1099.53,0.00,0.00,76.10,4.00,0.100000,188.40,118.40,66.20,47.20,119.40,81.60,85.20,124.20,117.60,51.80,obj
student_1000_3.csv,3,0.0011,NaN,712.69,712.69,0.00,0.00,176.54,4.00,0.100000,485.20,386.60,128.20,obj
student_1000_4.csv,4,0.0012,NaN,636.18,636.18,0.00,0.00,208.54,4.00,0.100000,456.80,237.20,192.00,114.00,obj
student_1000_5.csv,5,0.0014,NaN,406.62,406.62,0.00,0.00,30.39,4.00,0.100000,376.80,72.80,220.00,167.00,163.40,obj
student_1000_6.csv,6,0.0007,NaN,267.35,267.35,0.00,0.00,26.83,4.00,0.100000,296.80,81.60,63.80,377.40,90.80,89.60,obj
student_1000_7.csv,7,0.0017,NaN,319.97,319.97,0.00,0.00,92.64,4.00,0.100000,402.60,52.20,114.80,188.60,70.00,72.40,99.40,obj
student_1000_8.csv,8,0.0008,NaN,194.78,194.78,0.00,0.00,11.80,4.00,0.100000,328.60,136.80,83.40,100.80,164.80,136.20,16.60,32.80,obj
student_1000_9.csv,9,0.0013,NaN,149.74,149.74,0.00,0.00,38.88,4.00,0.100000,201.80,240.40,75.80,59.40,35.20,156.00,63.20,146.40,21.80,obj
student_1000_10.csv,10,0.0016,NaN,95.40,95.40,0.00,0.00,14.82,4.00,0.100000,234.00,176.40,206.40,40.80,66.60,26.80,53.80,111.60,47.00,36.60,obj
pricerunner_1000_3.csv,3,0.0013,NaN,1448.94,1448.94,0.00,0.00,71.39,4.00,0.100000,308.40,426.20,265.40,obj
pricerunner_1000_4.csv,4,0.0013,NaN,983.62,983.62,0.00,0.00,209.40,4.00,0.100000,245.00,303.60,257.60,193.80,obj
pricerunner_1000_5.csv,5,0.0008,NaN,684.41,684.41,0.00,0.00,18.35,4.00,0.100000,195.20,238.60,195.00,178.20,193.00,obj
pricerunner_1000_6.csv,6,0.0019,NaN,521.96,521.96,0.00,0.00,51.45,4.00,0.100000,180.20,184.80,146.00,177.00,193.60,118.40,obj
