1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
18528.5,18384.55,18279.11,18163.97,18102.86,18059.91,18025.64,17982.6,17941.78,17884.9,17823.54,17791.42,17761.32,17750.11,17735,17717.74,17700.73,17695.82,17678.26,17666.93,17661.59,17650.13,17654.15,17644.19,17616.64,17609.61,17600.71,17582.88,17589.97,17577.88,17561.43,17565.78,17560.5,17559.76,17548.11,17542.74,17535.45,17532.91,17517.88,17513.51,17502.59,17490.05,17494.4,17461.86,17455.74,17450.73,17441.38,17428.09,17410.39,17401.13,17407.22,17380.42,17367.34,17365.37,17356.05,17323.52,17335.59,17330.49,17320.37,17307.87,17300.35,17273.81,17251.02,17251.74,17235.73,17222.5,17193.82,17194.49,17176.54,17168.1,17140.88,17125.69,17128.26,17108.24,17104.33,17090.14,17084.97,17062.5,17037.84,17028.79,17012.65,17016.86,17015.59,16995.86,16983.79,16976.18,16965.16,16952.08,16933.42,16940.15,16915.02,16914.37,16900.2,16886.62,16885.83,16867.72,16856.16,16857.08,16848.31,16838.83
15048.69,12684.22,11759.34,11352.04,11180.6,11157.72,11244.24,11250.23,11216.52,11156.3,11134.92,11131.84,11136.24,11078.48,11054.65,11056.21,11059.93,11056.34,11051.07,11050.21,11051.03,11054.71,11050.85,11050.49,11053.17,11051.83,11056.04,11049.46,11055.77,11054.02,11052.7,11054.1,11053.97,11053.11,11050.18,11055.54,11049.81,11052.42,11051.46,11053.42,11051.17,11053.39,11048.36,11056.1,11050.06,11055.8,11049.6,11050.31,11049.77,11053.03,11048.95,11055.13,11047,11054.26,11046.46,11056.11,11054.08,11050.39,11050.26,11049.82,11049.29,11052.73,11051.79,11051.25,11048.83,11053.1,11051.9,11051.48,11049.66,11053.4,11052.85,11053.67,11048.42,11052.23,11052.56,11051.63,11052.57,11054.14,11052.51,11052.56,11049.87,11051.17,11050.19,11049.81,11051.66,11048.06,11051.73,11050.08,11052.63,11050.34,11049.62,11051.41,11053.66,11051.02,11050.61,11050.33,11056.34,11043.84,11056.77,11047.92
16261.01,14265.46,13440.01,12890.34,12430.15,12110.11,11809.17,11671.88,11484.82,11416.53,11371.33,11336.04,11308.13,11275.74,11270.59,11273.24,11252.26,11238.83,11230.12,11230.95,11233.28,11230.92,11229.59,11228.87,11226.98,11226.87,11226.58,11225.79,11222.81,11215.35,11220.44,11213.4,11219.8,11219.03,11210.7,11219.09,11215.35,11211.51,11211.52,11212.49,11212.44,11208.32,11214.96,11211.64,11209.05,11214.1,11205.96,11202.47,11208.9,11208.1,11208.58,11208.78,11205.41,11207.46,11203.79,11202.05,11203.11,11174.59,11128.28,11161.02,11167.93,11137.6,11141.48,11140.4,11135.31,11138.12,11131.99,11133.53,11132.89,11132.86,11129.48,11134.69,11132.73,11130.52,11134.06,11130.59,11130.51,11134.7,11130.3,11130.16,11130.3,11130.73,11130.44,11130.85,11126.78,11135.96,11127.59,11129.73,11126.29,11129.07,11133.58,11126.11,11127.74,11130.66,11129.77,11129.05,11131.96,11127.02,11124.86,11133.18
16906.13,15552.52,14893.94,14404.77,14052.8,13782.38,13542.56,13333.47,13137.5,12942.18,12757.95,12581.27,12409.67,12234.6,12091.73,11987.11,11866.32,11738.08,11611.57,11553.95,11521.39,11494.59,11473.8,11451.1,11433.63,11416,11394.4,11374.73,11364.43,11344.39,11315.14,11290.61,11278.56,11266.93,11256.78,11248.64,11244.44,11243.15,11244.93,11242.65,11246.02,11245.97,11244.79,11243.84,11243.92,11242.75,11241.91,11240.91,11241.16,11240.6,11240.43,11239.3,11236.97,11239.82,11239.66,11236.19,11236.82,11235.52,11238.11,11237.44,11236.39,11235.14,11234.05,11234.38,11231.97,11234.54,11232.1,11233.05,11230.6,11230.71,11231.32,11230.19,11229.77,11228.8,11227.33,11230.17,11226.69,11227.35,11227.73,11226.51,11224.2,11225.7,11226.71,11223.42,11222.05,11222.76,11223.05,11222.36,11220.99,11218.41,11220.54,11220.93,11222.63,11217.75,11220,11216.47,11220.02,11217.59,11216.79,11215.65
17469.5,16930.46,16512.17,16139.58,15817.91,15502.79,15260.81,15094.83,14945.45,14821.75,14703.49,14597.99,14508.34,14435.31,14362.6,14285.29,14208.04,14138.2,14076.12,14015.22,13950.4,13896.51,13844.73,13797.97,13751.29,13691.28,13630.8,13574.8,13495.98,13439.5,13398.4,13341.95,13303.14,13251.48,13197.17,13152.52,13102.17,13049.8,12998.51,12954.81,12888.8,12840.04,12786.6,12758.71,12694.46,12635.57,12570.55,12516.87,12456.95,12408.5,12344.96,12292.99,12242.07,12176.87,12127.03,12068.22,12017.69,11959.19,11909.26,11869.94,11827.47,11798.42,11754.14,11715.24,11677.72,11657.06,11643.36,11627.94,11609.53,11592.54,11577.42,11567.13,11552.38,11543.44,11532.74,11523.05,11516.9,11510.31,11503.33,11500.97,11494.7,11485.68,11480.5,11478.04,11473.07,11467.63,11464.45,11454.56,11453.17,11446.65,11439.06,11431.31,11424.08,11417.97,11415.63,11405.94,11404.49,11396.16,11387.81,11385.17
17692.97,17484.64,17284.92,17100.6,16928.35,16769.57,16629.63,16510.74,16375.31,16227.88,16089.23,15945.85,15832.11,15704.31,15590.88,15506.75,15408.82,15348.47,15298.61,15254.57,15218.85,15170.72,15116.8,15075.8,15028.37,14995.17,14940.35,14906.34,14858.32,14829.24,14799.63,14775.1,14756.12,14723.15,14698.24,14681.39,14644.1,14614.52,14586.21,14573.05,14532.32,14498.89,14476.6,14440.81,14427.93,14395.6,14371.98,14334.44,14317.85,14290.47,14250.47,14239.5,14178.71,14146.43,14101.27,14068.21,14034.85,14013.51,13981.1,13982.21,13941.38,13901.2,13885.01,13866.89,13851.09,13830.26,13805.35,13796.5,13768.08,13756.69,13723.92,13706.35,13676.53,13665.08,13651.55,13632.07,13603.95,13593.72,13560.08,13532.33,13523.71,13506.27,13496.67,13454.51,13436.78,13413.4,13413.88,13389.88,13374.99,13344.1,13326.08,13294.47,13270.09,13261.24,13245.44,13223,13216.29,13192.01,13174.55,13159.3
185020.42,179107.54,176976.89,175666.06,174704.19,173612.13,173024.08,172754.9,172453,172129.27,171880,171703.66,171550.3,171473.17,171438.01,171420.36,171413.89,171406,171398.55,171386.88,171394,171399.31,171387.51,171387.27,171389.39,171386.5,171388.66,171382.61,171385.24,171384.53,171389.44,171384.36,171388.91,171388.49,171384.88,171389.2,171384.05,171387.63,171384.09,171386.54,171384.06,171384.96,171388.12,171384.27,171388.32,171385.58,171386.02,171383.36,171385.44,171384.24,171386.22,171386.4,171387.71,171385.39,171384.32,171385.24,171387.12,171382.8,171387.76,171386.73,171383.33,171387.28,171387.36,171383.67,171385.84,171384.66,171384.48,171386.32,171388.73,171383.14,171385.28,171388.63,171381.74,171386.93,171385.09,171384.1,171386.67,171383.65,171388.02,171385.67,171388.46,171382.8,171387.3,171386.97,171382.57,171387.21,171383.7,171387.95,171383.78,171384.1,171388.29,171383.54,171386.37,171385.04,171386.32,171388.38,171386.83,171384.26,171383.1,171386.79
184899.33,179869.76,178363.68,177435.29,176700.12,176130.97,175677.6,175309.73,174928.49,174536.21,174172.56,173837.6,173504.86,173207.35,172975.75,172802.83,172681.86,172586.96,172431.77,172298.88,172181,172083.12,172025.65,171921.21,171823.63,171721.78,171650.92,171584.92,171548.68,171533.64,171535.88,171532.85,171523.66,171514.28,171493.62,171497.29,171481.7,171458.35,171446.61,171429.18,171408.31,171406.99,171401.96,171401.42,171408.98,171407.34,171409.05,171413.69,171410.63,171406.53,171403.12,171397.53,171391.23,171392.26,171385.75,171386.44,171383.89,171392.33,171395.6,171393.72,171398.11,171394.04,171393.51,171386.43,171388.8,171384.39,171381.23,171388.54,171385.73,171387,171388.6,171390,171392.57,171387.22,171390.24,171388.66,171387.98,171382.41,171385.7,171383.06,171386.17,171385.01,171389.54,171386.73,171388.93,171391.78,171385.38,171388.05,171387.34,171383.63,171384.6,171387.3,171386.61,171383.61,171389.03,171386.13,171386.33,171387.55,171386.25,171388.21
186713.12,182762.97,180688.78,179620.87,178725.29,178166.34,177784.02,177395,177004.37,176723.04,176481.09,176274.48,176116.68,175957.47,175831.72,175675.63,175532.01,175392.56,175259.21,175102.59,174952.85,174811.06,174682.24,174565.67,174429.45,174313.26,174191.07,174085.56,173966.18,173890.5,173782.8,173697.1,173623.94,173562.37,173509.6,173419.89,173341.12,173286.04,173217.32,173135.25,173040.31,172955.51,172908.87,172869.77,172783.75,172712.4,172651.61,172581.2,172515.69,172452.4,172400.43,172347.32,172306.18,172252.14,172211.67,172174.37,172137.34,172101.48,172071.83,172049.33,172021.68,171994.77,171979.44,171964.04,171957.05,171930.62,171905.08,171887.18,171867.56,171846.81,171844.62,171814,171791.07,171782.14,171756.21,171734.84,171718.3,171703.72,171683.7,171672.53,171661.55,171652.5,171643.1,171627.77,171615.77,171611.86,171609.92,171594.73,171588.6,171589.23,171592.59,171588.64,171583.89,171575.39,171566.5,171560.14,171551.36,171546.19,171549.55,171535.82
187713.64,185223.68,183969.89,183144.18,182471.6,181896.64,181430.79,181073.5,180626.85,180252.79,179928.84,179619.05,179383.35,179136.82,178963.35,178805.81,178657.06,178480.97,178303.7,178133.11,177997.26,177845.32,177699.33,177575.91,177451.56,177345.34,177249.77,177159.34,177055.43,176969.13,176891.96,176805.63,176737.47,176670.75,176613.83,176557.64,176502.2,176447.07,176403.46,176359.64,176298.32,176250.87,176215.94,176166.26,176123.61,176083.63,176041.99,176011.82,175952.87,175920.99,175883.27,175834.31,175800.21,175757.63,175714.23,175669.99,175636.5,175586.26,175537.65,175476.4,175438.04,175394.27,175358.04,175316.93,175280.51,175251.52,175205.3,175181.43,175136.16,175090.84,175059.37,175029.99,175017.11,174988.04,174965.89,174945.73,174916.69,174896.33,174861.89,174852.22,174836.3,174803.23,174775.33,174742.8,174703.51,174664.96,174643.58,174619.84,174590.44,174557.71,174535.6,174505.77,174486.46,174470.75,174442.38,174413.33,174389.74,174367.12,174358.86,174320
188144.76,186254.89,185411.36,184870.1,184430.79,184093.62,183762.48,183479.08,183186.57,182916.49,182660.71,182440.33,182271.31,182107.16,181867.78,181663.21,181459.65,181282.35,181088.3,180942.14,180787.44,180630.21,180491.55,180373.55,180244.01,180125.67,179999.58,179906.48,179834.21,179750.24,179666.22,179569.7,179500.75,179409.37,179320.53,179202.56,179134.72,179072.51,178992.71,178932.02,178837.3,178760.68,178703.64,178642.27,178559.28,178497.97,178426.28,178365.04,178307.39,178278.66,178237.16,178191.6,178163.99,178113.17,178069.63,178035.73,177990.46,177943.03,177892.8,177853.97,177818.94,177782.48,177753.59,177713.24,177672.71,177642.61,177611.18,177569.52,177554.2,177528.11,177482.22,177461.94,177438.48,177401.41,177370.85,177331.25,177323.4,177284.13,177256.09,177219.76,177189.15,177168.93,177135.62,177118.5,177107.37,177066.67,177068.86,177036.07,177024.12,176987.45,176978.3,176955.55,176938.81,176921.4,176907.28,176897.21,176876.63,176854.72,176846.07,176829.2
