1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
35060.32,33961.57,33806.8,33757.94,33717.78,33677.8,33649.61,33626.05,33591.71,33551.47,33521.32,33488.37,33465.52,33457.81,33455.64,33454.68,33454.46,33454.2,33454.17,33454.03,33453.97,33453.82,33453.83,33453.71,33453.65,33453.51,33453.5,33453.47,33453.36,33453.2,33453.2,33453.15,33453.02,33453.04,33453.03,33453.07,33453.02,33452.99,33452.98,33452.9,33452.87,33452.91,33452.82,33452.87,33452.84,33452.82,33452.83,33452.78,33452.77,33452.69,33452.77,33452.72,33452.76,33452.85,33452.77,33452.71,33452.68,33452.67,33452.71,33452.67,33452.68,33452.57,33452.61,33452.65,33452.65,33452.7,33452.72,33452.64,33452.66,33452.75,33452.71,33452.67,33452.67,33452.65,33452.68,33452.66,33452.63,33452.58,33452.63,33452.63,33452.65,33452.64,33452.62,33452.59,33452.67,33452.6,33452.64,33452.66,33452.6,33452.59,33452.61,33452.6,33452.58,33452.55,33452.59,33452.61,33452.61,33452.55,33452.63,33452.59
35334.73,34065.53,33857.06,33789.63,33736.94,33698.28,33672.11,33652.74,33623.01,33578.45,33544.05,33508.63,33484.05,33474.75,33471.7,33470.25,33469.5,33468.53,33467.51,33466.69,33465.73,33465.31,33464.93,33464.36,33463.69,33463.17,33462.72,33462.23,33461.83,33461.42,33461.23,33461.03,33460.65,33460.37,33460.19,33459.82,33459.77,33459.47,33459.33,33459.12,33458.83,33458.75,33458.65,33458.4,33458.54,33458.14,33458.04,33457.8,33457.79,33457.68,33457.47,33457.09,33457.08,33456.88,33456.95,33456.65,33456.67,33456.46,33456.51,33456.21,33456.2,33456.12,33456.02,33455.89,33455.81,33455.94,33456.07,33455.9,33455.87,33455.77,33455.72,33455.68,33455.57,33455.45,33455.45,33455.3,33455.39,33455.33,33455.31,33455.15,33454.98,33454.91,33455.07,33455.23,33455.03,33454.89,33454.88,33454.7,33454.98,33454.84,33454.75,33454.7,33454.55,33454.57,33454.63,33454.45,33454.56,33454.61,33454.72,33454.51
35772.41,34243.09,34005.96,33898.82,33803.39,33746.92,33711.99,33674.15,33638.71,33616.99,33599.45,33581.69,33556,33526.23,33513.56,33508.44,33506.19,33504.39,33503.25,33501.81,33500.16,33498.48,33497.97,33497.32,33496.69,33495.57,33495.11,33494.4,33493.94,33493.08,33493.02,33492.29,33491.24,33490.92,33490.29,33489.6,33488.56,33488.27,33487.62,33487.3,33487.63,33486.2,33485.7,33485.55,33485.42,33485.55,33484.74,33483.56,33483.32,33482.92,33482.11,33481.66,33481.46,33480.55,33480.87,33480.86,33480.16,33479.65,33479.55,33479.63,33479.17,33478.68,33478.42,33478.39,33478.6,33478.2,33478.31,33478.32,33478.07,33477.7,33477.53,33477.3,33476.83,33476.23,33476.36,33476.57,33475.97,33475.65,33475.77,33476,33475.31,33475.06,33474.73,33475.39,33474.22,33474.05,33473.97,33474.53,33473.73,33474.06,33473.81,33473.28,33473.24,33473.1,33473.54,33473.38,33473.18,33472.57,33472.25,33472.28
37070.43,34607.44,34159.21,33979.19,33869.87,33801.01,33762.69,33733.91,33697.13,33658.55,33633.57,33618.51,33614.97,33607.98,33606.65,33600.74,33595.11,33593.66,33591.54,33592.81,33585.16,33584.68,33581.26,33581.42,33578.22,33577.31,33573.38,33572.05,33573.3,33571.06,33570.76,33570.38,33568.4,33567.05,33567.22,33564.44,33563.85,33562.39,33562.55,33559.81,33557.13,33557,33557.93,33557.04,33555.76,33555.22,33554.15,33554.15,33552.45,33553.26,33552.9,33550.32,33551,33551.61,33550.18,33552.79,33548.94,33550.01,33549.3,33547.02,33549.6,33548.76,33546.86,33546.01,33546.44,33545.86,33542.98,33541.55,33543.83,33542.77,33542.23,33543.01,33541.73,33543.3,33540.4,33541.49,33542.03,33542.03,33542.6,33540.28,33539.51,33541.04,33540.71,33540.16,33538.79,33537.69,33536.62,33539.57,33538.69,33538.84,33536.83,33535.95,33535.46,33536.55,33536.04,33537.28,33535.67,33534.29,33534.89,33535.23
39140.99,35187.18,34606.63,34337.4,34189.85,34097.63,34036.14,34000.15,33940.41,33892.03,33867.75,33856.39,33852.2,33842.03,33830.81,33815.97,33811.95,33805.61,33798.53,33791.33,33789.85,33789.73,33779.83,33781.16,33765.09,33769.23,33762.44,33761.04,33758.86,33756.68,33751.72,33750.83,33748.71,33747.96,33744.52,33740.62,33737.41,33733.02,33728.15,33726.18,33726.37,33721.75,33725.95,33720.68,33721.41,33713.99,33725,33717.2,33718.2,33715.73,33710.93,33710.34,33711.21,33708.93,33707.35,33704.08,33707.79,33709.9,33706.4,33702.62,33711.54,33709.36,33707.77,33708.78,33704.51,33705.62,33708.34,33705.88,33705.79,33706.56,33708.2,33707.99,33702.86,33700.19,33701.68,33702.93,33696.92,33700.89,33700.42,33699.18,33692.78,33690.24,33692.5,33694.81,33685.92,33690.89,33686.46,33690.67,33684.72,33686.72,33693.63,33691.42,33688.88,33689.18,33684.3,33687.61,33685.26,33690.36,33697.2,33691.4
183512.48,181182.15,180756.16,180589.78,180511.96,180472.43,180439.15,180419.4,180403.47,180377.04,180338.28,180312.58,180300.81,180295.26,180291.51,180289.4,180280.78,180262.17,180258.61,180257.86,180257.24,180257.05,180256.95,180255.97,180253.21,180252.02,180251.78,180251.67,180251.51,180251.35,180251.17,180251.25,180251.25,180251.19,180251.19,180251.23,180251.25,180251.29,180251.24,180251.22,180251.23,180251.22,180251.26,180251.24,180251.26,180251.27,180251.15,180251.16,180251.15,180251.19,180251.15,180251.09,180251.1,180251.08,180251.15,180251.11,180251.1,180251.06,180251.06,180251.04,180251.09,180251.08,180251.05,180251.04,180251.05,180251.12,180251.04,180251.08,180251.14,180251.11,180251.03,180251.07,180251.06,180251.07,180251.18,180251.1,180251.12,180251.11,180251.1,180251.02,180251.06,180251.09,180251.07,180251.11,180251.06,180251.1,180251.09,180251.04,180251.07,180251.17,180251.1,180251.09,180251.09,180251.06,180251.08,180251.12,180251.1,180251.06,180251.04,180251.06
184041.57,181412.76,180999.96,180755.26,180626.38,180548.45,180494.44,180452.23,180411.42,180363.12,180298.29,180238.27,180192.41,180163.58,180146.33,180137.7,180134.31,180131.29,180130.14,180129,180128.71,180128.17,180127.8,180127.78,180127.5,180127.47,180126.78,180126.25,180125.95,180125.59,180125.21,180125.1,180124.94,180124.84,180124.92,180124.77,180124.81,180124.79,180124.71,180124.57,180124.64,180124.4,180124.39,180124.37,180124.51,180124.52,180124.35,180124.32,180124.29,180124.35,180124.3,180124.39,180124.38,180124.3,180124.4,180124.39,180124.31,180124.27,180124.18,180124.23,180124.24,180124.16,180124.32,180124.13,180124.18,180124.23,180124.1,180124.09,180124.13,180124.12,180124.25,180124.21,180124.24,180124.19,180124.18,180124.17,180124.16,180124.12,180124.22,180124.26,180124.15,180124.14,180124.11,180124.28,180124.06,180124.26,180124.27,180124.25,180124.26,180124.29,180124.27,180124.19,180124.14,180124.24,180124.23,180124.01,180124.27,180124.17,180124.19,180124.11
184856.76,181333.75,180667.33,180431.4,180312.06,180246.6,180215.69,180193.84,180182.53,180176.44,180172.83,180168.31,180165.47,180162.51,180160.46,180158.97,180157.43,180156.34,180154.6,180153.52,180152.44,180151.68,180150.58,180149.33,180148.81,180148.64,180147.26,180146.36,180145.74,180144.92,180144.66,180144.16,180143.55,180143.06,180142.37,180141.58,180140.98,180140.66,180140.4,180139.78,180139.18,180138.85,180138.86,180138.3,180138.12,180138.01,180137.18,180137.15,180136.57,180135.82,180136.1,180136.04,180135.61,180135.06,180134.91,180135.02,180135.26,180134.35,180134.32,180134.39,180134.42,180133.51,180133.5,180134.14,180133.64,180133.24,180133.2,180132.47,180133.11,180132.61,180132.62,180131.94,180132.32,180131.92,180131.65,180131.59,180131.85,180131.32,180131.33,180131.32,180131.18,180130.79,180130.47,180130.5,180130.14,180130.23,180130.45,180130.69,180130.19,180129.99,180129.99,180130.22,180130.2,180129.23,180129.99,180130.02,180129.8,180129.3,180129.01,180129.04
185339.34,181363.75,180826.17,180604.72,180492.83,180437.87,180396.08,180373.85,180349.44,180317.99,180295.24,180276.59,180261.23,180250.24,180245.24,180241.77,180240.06,180236.77,180233.89,180231.56,180228.68,180227.93,180223.48,180223.22,180221.56,180219.38,180216.47,180216.65,180215.56,180213.29,180210.12,180208.19,180208.01,180205.98,180205.67,180204.33,180204.26,180202.38,180201.87,180202.39,180201.02,180199.51,180199.66,180199.75,180199.2,180196.22,180195.08,180193.17,180191.95,180192.41,180191.1,180189.77,180190.47,180189.93,180190.74,180188.49,180187.86,180187.23,180188.61,180187.75,180187.26,180186.37,180187.41,180186.05,180186.03,180186.79,180186.6,180187.31,180186.41,180185.96,180185.21,180183.75,180183.41,180183.26,180182.44,180180.35,180180.11,180181.96,180180.81,180179.8,180178.87,180181.31,180180.13,180177.98,180179.01,180176.26,180176.12,180175.33,180176.9,180174.67,180174.09,180173.17,180173.72,180174.28,180174.27,180171.44,180174.54,180172.17,180172.19,180172.56
