1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
202636.12,196275.06,194806.03,194185.47,194011.52,193858.93,193745.75,193647.97,193599.95,193624.63,193584.82,193482.19,193501.03,193462.33,193589.94,193439.29,193434.13,193594.38,193566.25,193601.49,193583.36,193765.92,193589.23,193517.11,193449.33,193612.33,193535.68,193574.09,193547.63,193549.03,193620.92,193666.36,193654.97,193571.38,193761.22,193681.78,193538.1,193612.81,193695.35,193647.79,193682.53,193560.14,193508.81,193607.23,193666.68,193720.93,193708.5,193595.61,193765.32,193665.8,193676.57,193484.32,193626.23,193647.73,193695.86,193632.2,193633.7,193563.18,193521.09,193577.59,193558.71,193580.01,193621.66,193640.94,193478.73,193775.37,193952.44,193854.03,193791.43,193755.33,193687.57,193924.08,193795.86,193829.21,193608.59,193642.66,193849.83,193869.83,193799.06,193638.73,193673.74,193611.83,193655.53,193700.77,193744.32,193635.64,193637.98,193770.73,193604.85,193581.11,193668.59,193702.78,193711.78,193655.59,193786.89,193727.32,193725.3,193672.17,193751.58,193768.32
131896.9,126167.66,124876.69,124475.38,124315.54,124050.68,124065.7,124008.42,123937.5,124001.48,123913.29,124139.38,123918.65,123788.32,124006.06,124045.09,124117.54,123945.01,123957.85,123847.71,123895.66,123800.32,123880.08,123813.86,123891.05,123939.77,123891.36,123835.9,123828.5,123781.84,123842.62,123802.86,123902.97,123687.79,123745.99,123689.68,123581.99,123915.03,123686.76,123713.5,123720.65,123632.75,123793.38,123708.45,123888,123734.27,123687.25,123591.7,123736.78,123744.14,123673.61,123638.67,123827.04,123728.36,123719.21,123775.06,123732.22,123731.5,123734.74,123799.34,123694.68,123640.94,123725.63,123798.18,123639.85,123695.19,123803.26,123757.97,123802.76,123710.08,123685.93,123690.5,123658.36,123692.16,123746.96,123691.62,123769.42,123702.25,123698.31,123707.33,123675.44,123579.53,123661.21,123589.66,123525.85,123453.15,123421.36,123637.01,123625.96,123739.3,123535.59,123575.04,123600.27,123637.39,123694.01,123588.72,123379.76,123446.45,123326.17,123487.44
132361.24,126055.6,124895.88,124476.89,124400.77,124179.76,124192.21,124080.64,124029.59,123941.74,123863.29,124090.54,123922.38,123699.86,123913.41,123974.61,124047.24,123909.68,123920.09,123741.9,123887.57,123808.12,123868.36,123831.14,123898.61,124013.31,123978.31,123930.01,123874.91,123885.84,123881.87,123887.45,123939.91,123767.65,123770.36,123713.26,123603.8,123901.45,123745.51,123828.07,123779.33,123657.44,123842.66,123803.8,124029.49,123856.88,123834.84,123722.06,123827.44,123833.37,123769.79,123712.82,123933.81,123842.44,123821.99,123877.06,123780.6,123877.42,123800.94,123875.68,123807.91,123726.71,123811.23,123904.86,123683.63,123807.69,123820.8,123775.49,123830.98,123800.58,123811.41,123793.68,123808.18,123736.37,123833.17,123786.23,123813.92,123708.59,123747.08,123809.58,123880.26,123601.32,123687.4,123655.02,123695.91,123538.16,123506.48,123664.35,123596.21,123754.96,123507.61,123602.05,123570.92,123627.71,123638.35,123611.83,123467.13,123411.59,123236.61,123457.2
132789.52,126422.03,125178.12,124711.05,124559.2,124325.37,124247.24,124267.73,124116.77,124120.33,124004.79,124203.13,123940.14,123740.99,123885.81,123875.57,123986.64,123839.63,123841.28,123600.04,123722.41,123613.07,123754.19,123725.03,123820.45,123865.23,123783.24,123773.75,123849.8,123777.58,123850.65,123758.39,123935.44,123640.66,123767.72,123777.07,123604.76,123904.54,123650.54,123674.82,123747.2,123598.87,123743.89,123646.53,123910.94,123771.69,123684.1,123640.41,123706.31,123758.05,123651.61,123664.95,123817.78,123739.76,123698.3,123761.61,123780.14,123805.25,123807.35,123885.08,123757.88,123724.04,123764.29,123845.72,123652.06,123785.5,123836.41,123801.65,123751.91,123770.15,123731.7,123740.79,123756.51,123752.33,123789.04,123824.53,123822.17,123763.95,123792.99,123859.74,123839.64,123740.8,123808.5,123778.74,123826.73,123771.72,123645.4,123892.6,123821.1,123953.04,123824.66,123911.56,123799.75,123848.33,123903.24,123794.02,123706.96,123697.67,123573.34,123758.2
134360.19,126967.61,125431.88,125159.53,125088.06,124825,124825.12,124815.83,124724.42,124660.96,124470.17,124582.37,124334.69,124206.51,124332.31,124300.28,124350.78,124160.97,124163.94,124072.63,124255.55,124117.09,124127.95,124153.6,124121.79,124186.28,124103.1,124104.85,124123.1,124129.1,124069.68,124054.7,124137.71,123885.46,123887.83,124009.78,124012.57,124327.48,124144.07,124222.4,124260.04,124047.48,124187.23,124138.24,124368.25,124195.3,124170.52,124142.78,124111.1,124047.04,124021.15,123975.43,124152.48,124119.62,124083.19,124065.08,123969.06,124040.12,123990.36,124011.18,124023.57,123950.73,124006.95,124116.17,123855.37,124029.06,124013.34,124009.11,123952.29,123943.2,123919.05,123813.04,123908.03,123847.23,123835.83,123866.48,123906.59,123798.47,123746.2,123801.84,123859.61,123628.7,123716.56,123732.07,123832.04,123722.69,123565.08,123655.35,123678.92,123922.62,123692.23,123819.43,123787.14,123852.75,123854.69,123863.44,123739.89,123640.35,123393.77,123502.78
136064.26,127592.4,125771.37,125111.14,124606.87,124538.32,124749.29,125019.21,124698.09,124802.05,124708.67,124621.37,124288.93,124096.2,124483.26,124410.73,124506.77,124740.14,124676.28,124564.3,124645.59,124795.75,124674.6,124428.92,124393.41,124253.02,124401.01,124401.58,124287.61,124756.72,124684.22,124642.51,124341.52,124367.39,124492.33,124507.69,124340.07,124534.51,124284.29,124288.95,124512.65,124316.21,124273.19,124285.83,124174.72,124067.69,124169.95,124137.96,124292.9,124230.31,124280.88,124273.42,124439.93,124070.01,124194.23,124159.24,124200.52,124147.69,124237.12,124205,124218.98,124041.63,124332.25,124374.39,124129.13,124183.63,124342.87,124245.63,124336.98,124487.59,124346.54,124418.68,124227.46,124107.94,124027.89,123954.75,123898.16,123964.33,123937.91,124324.24,124268.15,124190.86,124439.45,124579.32,124363.08,124340.28,124287.3,124191.79,124145.98,124278.61,124024.1,123988.26,123904.22,124146.14,124265.95,124138.62,124139.66,124086.28,123775.82,124154.74
198071.9,192624.1,193227.46,192328.57,192609.15,192918.86,192669.09,192861.9,192255.77,192537.6,192413.85,192645.14,192695.36,192484.23,192488.71,193025.54,192147.64,192473.99,192278.42,192714.47,192414.01,192465.98,193010.04,192219.39,192506.57,192752.13,192309.11,192770.99,192331.91,192745.99,192167.64,192917.02,192380.36,192858.33,192519.47,192408.1,192613.29,192658.98,192570.82,192247.81,192549.42,192712.59,192492.95,192661.51,192347.92,192584.2,192341.42,192693.73,193155.5,192384.37,192798.91,192596.71,192411.55,192407.53,192927.23,192267.65,192471.83,192207.39,192790.6,192390.78,192730.23,192567.2,192895.83,192445.97,192796.78,192743.27,192211.51,193009.52,192379.22,192120.62,193487.61,192046.98,192962.1,192334.47,193239.71,192415.74,192275.06,192588.71,192713.83,192873.2,192568.22,192255.47,192973.44,192678.36,192142.83,192274.37,192519.98,192730.17,192617.05,192179.38,192260.21,192859.48,192425.02,192487.04,192396,192879.47,192554.02,192469.07,192853.87,192109.9
195497.26,191131.44,190592.48,189409.71,188966.54,188766.45,188702.49,188813.34,188720.48,188615.81,188539.34,188639.4,188590.84,188529.95,188619.31,188759.07,188577.44,188652.72,188485.44,188580.05,188560.36,188618.35,188726.07,188528.93,188639.7,188739.6,188523.29,188752.14,188507.82,188612.61,188581.12,188869.76,188571.97,188693.85,188758.22,188647.64,188645.32,188777.53,188683.29,188614.51,188617.53,188756.58,188582.13,188863.39,188710.35,188698.45,188710.28,188733.31,188907.21,188725.85,188883.85,188901.53,188762.56,188765.99,188984.22,188827.05,188760.36,188742.94,189023.51,188907.68,189097.57,188975.03,189110.09,188919.83,189063.67,189089.08,188820.09,189026.38,188955.87,188816.02,189126.69,188939.66,189099.65,188900.53,189207.4,189210.66,189090.1,189080.71,189203.83,189288.85,189146.94,188997.3,189123.2,189021.23,189040.59,188885.04,189128.07,189161.78,189319.62,189084.62,189020.66,189228.44,189106.09,189117.61,189213.04,189190.13,189182.59,189074.34,189194.52,189026.8
196001.85,191130.28,190291.63,189558.06,189153.08,188746.07,188580.92,188566.64,188565.88,188558.96,188482.6,188510.87,188507.64,188492.05,188510.88,188627.7,188523.34,188547.92,188480.38,188519.36,188489.28,188571.58,188634.04,188580.39,188641.42,188705.71,188518,188764.91,188631.44,188762.84,188757.91,188925.62,188812.73,188865.9,188840.68,188746.35,188795.97,188856.48,188827.67,188952.6,188950.37,188901.83,188890.96,189119.18,189049.61,189084.64,188953.52,188947.71,189098.23,189007.87,189065.34,189088.82,188996.69,189022.02,189109.91,189054.57,189098.49,189118.77,189135.25,189180.57,189248.62,189260.66,189270.8,189166.16,189212.46,189266.75,189052.88,189129.25,189111.07,189047.92,189220.79,189189.48,189230.72,189173.08,189149.39,189195.33,189239.94,189159.78,189254.47,189237.97,189196.38,189083.59,189186.55,189079.46,189044.49,189079.68,189178.28,189111.5,189197.95,189121.75,189103.1,189154.8,189067.17,189085.69,189319.72,189161.15,189233.43,189125.45,189235.81,189113.8
197559.28,191806.27,190908.27,190149.76,189808.46,189399.08,189079.49,188978.3,188983.45,188979.4,188862.85,188838.45,188887.06,188905.34,188985.55,189024.02,189077.06,189149.3,189222.68,189313.36,189354.1,189426.48,189290.76,189242.7,189282.84,189314.32,189137.52,189306.48,189201.86,189265.52,189322.2,189415.26,189428.4,189427.49,189450.04,189366.61,189296.15,189414.41,189449.56,189461.57,189433.55,189269.62,189310.2,189478.94,189468.46,189486.32,189353.26,189369.98,189516.36,189423.65,189455.45,189419.94,189492.38,189539.22,189516.68,189521.14,189478.57,189559.32,189613.31,189600.12,189618.26,189637.76,189743.06,189716.87,189872.37,189864.37,189691.13,189608.16,189716.82,189845,189861.23,189876.42,190028.33,189906.91,189902.39,189892.7,189861.4,189853.21,189853.55,189848.28,189879.53,189737.49,189773.07,189663.64,189518.78,189600.61,189710,189674.98,189765.51,189703.03,189777.45,189701.22,189826.77,189680.38,189740.41,189673.09,189501.76,189487.1,189613.38,189659.22
