1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
198372.86,193769.01,192559.37,192126.93,191965.88,191713.12,191484.2,191160.94,191179.76,191005.36,191188.85,191338.15,191593.71,191890.64,192395.02,192618.63,192739.2,192903.28,192893.18,192845.48,192790.95,192769.5,192867.22,192888.85,192818.09,192873.35,192703.47,192726.55,192777,192682.15,192681.91,192687.11,192838.37,192785.76,192837.57,192797.25,192666.6,192788.49,192869.38,192760.3,192814.49,192727.78,192660.58,192882.89,192699.34,192849.15,192784.69,192844.99,192855.18,192850.06,192775.75,192694.16,192892.48,192642.58,192739.35,192846.2,192791.91,192890.66,192799.27,192873.97,192773.84,192886.5,192816.57,192809.1,192709.81,192741.85,192846.68,192883.74,192856.81,192911.61,192943.19,192865.52,192756.42,192844.56,192798.16,192823.6,192859.4,192875.38,192791.08,192773.8,192730.38,192823.56,192780.72,192804.59,192856.85,192821.64,192832.67,192883.29,192834.46,192689.66,192818.72,192772.6,192656.01,192775.52,192889.19,192826.58,192657.97,192695.63,192686.34,192742.56
197964.07,193477.41,192425.75,191870.19,191576.29,191424.05,191457.97,191417.58,191820.95,192135.3,192579.52,192647.79,192705.41,192727.86,192781.46,192736.8,192816.33,192846.06,192796.26,192719.66,192756.68,192763.44,192842.4,192834.11,192794.35,192847.74,192661.64,192752.05,192747.55,192661.64,192645.31,192580.8,192676.2,192686.05,192721.84,192640.59,192603.9,192739.92,192844.87,192735.03,192865.75,192788.07,192731.5,192790.71,192616.2,192756.62,192722.32,192821.9,192824.87,192773.89,192734.5,192591.92,192731.17,192593.01,192747.16,192828.75,192826.66,192839.28,192757.79,192712.23,192795.72,192732.88,192800.11,192703.06,192677.06,192731.17,192848.17,192898.77,192877.39,192947.46,192852.63,192788.12,192732.73,192884.32,192852.08,192785.94,192754.32,192847.66,192814.76,192879.99,192836.02,192885.58,192814.91,192800.09,192872.25,192891.4,192881.58,192833.79,192839.61,192656.94,192773.68,192717.23,192662.31,192736,192809.82,192834.63,192608.49,192695.86,192653.48,192752.26
197886.46,193536.65,192447.21,191941.44,191629.55,191379.83,191324.32,191293.32,191495.73,191695.08,192238.78,192519.35,192775.51,192905,192758.3,192730.41,192747.62,192775.86,192795.53,192750.01,192781.01,192917.61,192848,192885.89,192823.33,192849.05,192743.89,192760.15,192714.65,192749.29,192661.54,192621.93,192663.8,192713.84,192647.6,192580.72,192531.18,192708.89,192808.52,192671.02,192827.55,192829.72,192793.74,192772.1,192684,192786.71,192775.81,192841.08,192706.61,192766.52,192823.04,192694.43,192853.32,192672.13,192685.06,192875,192751.43,192730.77,192735.5,192751.51,192763.67,192759.73,192821.32,192707.22,192776.98,192739.94,192800.1,192903.29,192854.7,192891.91,192851.75,192819.8,192759.29,192881.62,192928.63,192909.19,192760.92,192751.87,192780.56,192813.26,192779.47,192894.55,192880.2,192852.29,192800.63,192843.29,192881.78,192863.14,192841.13,192669.23,192799.16,192689.98,192638.24,192674.11,192810.16,192830.22,192623.85,192804.1,192677.99,192807.02
139011.59,128102.19,126631.55,126029.75,125686.94,125342.2,125281.23,125240.13,125114.48,125122.81,124991.22,125139.62,124903.58,124807.54,124942.44,124953.87,124939.22,124672.53,124709.65,124587.58,124723.31,124542.28,124675.77,124581.79,124641.78,124714.08,124737.24,124691.05,124694.31,124623.43,124688.97,124690.57,124754.27,124570.89,124664.12,124557.26,124522.95,124715.47,124512.42,124580.63,124620.14,124562.49,124592.54,124541.19,124773.56,124677.2,124576.92,124517.54,124604.08,124629.62,124476.87,124444.92,124692.03,124639.26,124514.99,124524.99,124589.42,124605,124620.1,124643.72,124540.38,124459.78,124491.78,124580.36,124430.15,124462.12,124517,124514.61,124395.41,124406.89,124339.36,124422.15,124534.13,124461.39,124411.83,124455.42,124499.22,124425,124385.11,124518.65,124421.58,124346.45,124426.65,124364.07,124331.22,124216.81,124170.04,124446.68,124345.79,124425.22,124298.65,124348.42,124292.43,124280.92,124307.21,124246.2,124175.21,124078.91,123961.12,124151.65
135122.67,127020.77,125607.56,125175.91,124974.74,124769.07,124633.21,124646.58,124553.9,124484.25,124356.85,124543.64,124224.53,124083.75,124297.25,124260.78,124295.8,124112.26,124097.35,123907.54,124074.18,123966.73,124116.97,124033.69,124109.45,124040.33,124032.31,123955.48,124029.22,124029.32,124077.2,124063.5,124098.8,123988,124064.12,124009.89,123853.57,124129.83,123917.38,123951.39,123966.23,123897.41,123991.77,123973.7,124177.52,123964.68,123945.19,123881.28,124004.86,123989.5,123908.89,123947.66,124087.27,123992.17,123979.05,123982.7,124057.91,124025.8,124012.17,124040,123947.56,123880.85,124013.38,124086.83,123965.84,123974.62,124015.26,123973.13,123990.9,123970.26,123940.12,124030.5,124016.5,123971.57,123935.88,123938.2,124012.36,123909.09,123915.56,123921.09,123867.85,123834.02,123917.59,123838.68,123840.2,123686.93,123631.21,123877.04,123896.35,123941.31,123847.44,123824.24,123767.29,123738.03,123826.49,123855.05,123650.22,123654.95,123623.63,123812.48
133405.83,126473.42,125183.09,124737.39,124655.19,124485.18,124408.8,124301.17,124182.81,124151.6,124029.76,124236.31,124013.83,123814.55,123983.32,124018.24,124061.56,123895.12,123868.76,123656.53,123792.98,123735.04,123843.03,123778.49,123886.64,123945.49,123858.39,123825.32,123870.63,123795.77,123879.53,123853.46,123944.91,123707.23,123827.19,123805.87,123639.02,123967.52,123751.71,123792.07,123782.88,123659.34,123847.7,123784.84,123981.77,123838.59,123806.68,123701.44,123822.26,123837.95,123728.82,123719.23,123940.4,123889.69,123816.13,123873.08,123860.94,123873.98,123858.08,123942.06,123830.92,123794.76,123842.94,123958.97,123779.94,123890.15,123938.97,123881.71,123860.46,123865,123824.59,123863.61,123867.08,123855.06,123882.83,123880.36,123929.83,123803.82,123863.35,123949.96,123891,123817.46,123894.14,123881.22,123891.66,123857.49,123678.49,123961.53,123911.18,124004.78,123884.32,123977.66,123878.46,123975.76,124014.6,123863.86,123760.33,123765.15,123652.52,123865.47
132418.62,126125.2,124845.26,124445.21,124350.17,124155,124193.38,124077.32,124001.07,123918.37,123849.83,124084.49,123902.71,123683.33,123876.47,123912.23,124023.21,123860.35,123867.64,123695.88,123853.94,123767.01,123802.36,123787.86,123852.19,123955.37,123914.11,123884.32,123856.61,123860.63,123878.5,123847.77,123914.05,123735.31,123760.4,123704.11,123577.34,123876.99,123736.86,123810.07,123759.74,123633.74,123832.16,123785.44,123988.33,123839.05,123819.93,123708.04,123818.87,123811.12,123761.5,123675.86,123876.74,123821.28,123791.09,123833.56,123743,123831.12,123791.57,123883.07,123813.36,123752.93,123792.43,123872.6,123687.12,123791.43,123766.25,123760.61,123775.65,123763.28,123760.48,123770.73,123753.72,123739.46,123785.56,123737.74,123737.07,123634.73,123681.6,123725.99,123811.58,123600.68,123645.87,123643.12,123733.08,123637.02,123575.89,123731.34,123650,123804.08,123628.04,123729.37,123658.97,123787.92,123751.59,123704.82,123605.68,123559.58,123443.96,123679
132089.9,125744.31,124547.43,124199.64,124128.76,124010.77,124051.71,124024.47,123991.9,123956.99,123953.1,124134.95,123965.62,123803.55,123996.5,124042.65,124087.67,123965.75,123929.59,123686.76,123820.05,123707.61,123671.72,123620.74,123676.96,123804.28,123685.67,123762.2,123678.76,123687.37,123670.13,123622.23,123708.45,123547,123538.63,123537.42,123439.7,123705.42,123554.96,123614.12,123602.58,123484.73,123628.47,123668.15,123831,123720.81,123658.5,123608.77,123690.16,123717.26,123648.3,123617.54,123850.39,123759.22,123747.44,123816.67,123760.39,123833.51,123800.5,123863.83,123750.85,123698.17,123744.29,123846.3,123655.53,123798.91,123768.93,123746.98,123741.44,123750.83,123749.28,123784.91,123787.6,123759.85,123810.56,123744.51,123742.03,123637.97,123712.08,123801.63,123834.92,123625.56,123653.12,123698.92,123710.4,123616.38,123553.69,123711.98,123635.83,123794.44,123602.05,123705.88,123636.01,123750.62,123742.93,123665.55,123591.49,123556.16,123376.74,123630.23
131978,125464.9,124214.82,123814.86,123696.72,123596.29,123650.96,123677.79,123691.32,123683.8,123683.64,123860.36,123675.97,123507.14,123695.27,123736.72,123877.98,123718.22,123740.77,123577.26,123789,123706.95,123750.82,123716.94,123826.85,123940.58,123859.87,123842.5,123854.92,123953.32,123921.44,123894.68,123896.43,123792.24,123774.39,123703.42,123599.31,123888.22,123726.08,123776.2,123776.76,123609.45,123813.89,123766.7,123935.21,123771.09,123759.04,123647.65,123742.5,123765.94,123692.54,123644.5,123840.95,123756.5,123726.12,123807.87,123730.01,123835.79,123773.22,123848.04,123745.51,123673.52,123736.21,123797.07,123593.17,123715.43,123753.21,123707.29,123761.2,123697.55,123696.33,123697.66,123702.33,123672.69,123737.78,123666.84,123734.09,123672,123680.79,123734.44,123788.53,123598.74,123682.03,123617.34,123592.34,123514.47,123461.53,123652.21,123581.94,123729.67,123514.62,123591.85,123553.6,123595.82,123600.35,123595.68,123429.04,123393.48,123217.86,123407.74
203417.59,193989.74,193444.85,192874.48,192742.69,192683.37,192684.16,192862.44,192507.27,192571.65,192550.19,192735.84,192799.96,192615.81,192621.32,192842.43,192551.21,192671.88,192574.25,192709.54,192645.99,192563.2,192731.42,192545.79,192546.66,192781.56,192617.5,192624.59,192574.21,192815.68,192427.89,192770.91,192608.4,192673.65,192638.74,192679.84,192692.55,192663.4,192596.06,192549.66,192543.18,192737.89,192664.51,192655.47,192617.76,192728.89,192593.21,192637.11,192805.72,192545.57,192696.48,192598.72,192641.14,192618.53,192721.46,192640.71,192601.02,192598.59,192662.11,192654.76,192734.96,192586.1,192677.72,192476.46,192578.67,192669.9,192645.66,192787.73,192573.54,192572.72,192741.62,192478.09,192640.37,192540.31,192918.71,192724.17,192488.87,192607.64,192692.95,192694.41,192704.97,192533.61,192613.74,192768.73,192562.62,192553.91,192648.54,192679.49,192659.42,192601.55,192523,192819.34,192731.61,192698.75,192542.04,192574.66,192602.19,192593.86,192853.53,192607.42
200496.34,192999.88,192804.74,192521.37,192517.61,192500.28,192576.18,192722.65,192390.69,192438.88,192445.89,192513.67,192637.77,192429.58,192441.69,192661.54,192395.66,192470.46,192381.11,192574.72,192450.6,192378.35,192564.43,192370.71,192422.24,192692.97,192391.9,192485.62,192362.21,192614.74,192304.57,192644.21,192464.23,192507.79,192477.7,192479.44,192511.16,192529.05,192420.04,192380.46,192419,192563.79,192453.53,192485.77,192456.38,192494.19,192395.42,192458.37,192673.41,192345.81,192587.07,192412.54,192405.97,192417.64,192526.38,192404.53,192440.92,192452.24,192467.64,192425.45,192593.58,192525.91,192529.98,192335.11,192432.41,192509.19,192486.82,192578.65,192391.23,192399.51,192595.36,192297.27,192543.81,192400.6,192699.72,192567.8,192330.88,192448.61,192537.8,192556.29,192542.47,192397.27,192509.26,192613.53,192388.47,192362.43,192459.98,192469.96,192463.52,192341.22,192366.09,192529.89,192494.16,192478.93,192420.92,192374.89,192437.56,192369.37,192675.45,192461.26
198869.7,192938.41,192783.31,192482.78,192435.74,192443.74,192483.68,192648.15,192356.82,192367.31,192340.1,192423.81,192463.85,192285.57,192346.35,192576.75,192301.41,192348.13,192307.51,192448.2,192360.29,192325.79,192477.77,192306.58,192363.56,192586.27,192281.33,192407.08,192302.06,192512.66,192276.13,192601.64,192400.79,192409.15,192405.15,192356.82,192445.5,192412.71,192309.83,192301.94,192394.89,192522.18,192374.11,192472.53,192368.78,192430.88,192291.94,192396.2,192558.32,192309.48,192484.73,192408.21,192364.38,192352.47,192482.5,192315.05,192388.81,192346.37,192391.94,192387.64,192566.12,192504.99,192504,192310.25,192389.43,192466.34,192380.98,192553.95,192393.46,192311.73,192546.62,192245.83,192501.59,192386.86,192620.22,192540.8,192253.63,192331.94,192469.13,192482.08,192437.1,192320.5,192400.74,192506.03,192304.97,192300.71,192393.3,192384.21,192385.22,192271.09,192229.41,192442.57,192340.4,192346.25,192387.19,192299.17,192404.3,192300.05,192645.37,192345.47
195462.08,191156.5,190428.21,189305.09,188840.19,188599.74,188605.03,188586.55,188563.89,188451.12,188360.64,188489.01,188447.78,188399.48,188473.42,188571.14,188399.67,188497.86,188368.68,188464.05,188422.41,188437.68,188503.69,188360.94,188515.07,188590.27,188320.17,188502.98,188352.09,188461.21,188367.39,188608.49,188456.67,188524.58,188515.72,188532.57,188444.8,188579.51,188514.07,188421.13,188456.8,188465.37,188479.62,188630.03,188494.13,188554.57,188470.61,188474.09,188697.02,188522.49,188639.02,188592.33,188528.9,188579.55,188705.08,188576.95,188611.26,188635.07,188762.14,188687,188900.68,188702.76,188796.98,188669.39,188783.57,188853.19,188666.47,188757.06,188702.97,188700.01,188938.99,188799.57,188909.62,188667.78,188956.17,188989.89,188866.78,188935.21,188993.09,189023.3,188957.65,188824.37,188943.41,188888.43,188870.38,188769.01,188969.08,188914.69,189005.04,188875.56,188860.6,189042.08,188998.78,188897.5,189051.77,188944.46,188933.49,188904.55,188975.22,188957.3
195343.36,191014.97,190270.2,189203.08,188738.22,188576.82,188550.25,188548.25,188508.47,188428.95,188342.92,188431.16,188365.87,188339.49,188423.82,188579.31,188345.99,188445.45,188325.69,188397.19,188396.35,188406.57,188475.31,188370.25,188488.06,188573.99,188242.26,188523.73,188308.65,188439.93,188380.3,188644.01,188411.03,188452.04,188516.34,188442.12,188422.32,188537.29,188446.45,188422.35,188498.78,188582.57,188428.8,188643.44,188497.82,188555.68,188429.18,188512.4,188673.62,188536.07,188639.1,188663.95,188542.45,188622.82,188756.9,188549.67,188617.2,188647.79,188736.22,188718.4,188924.51,188728.61,188858.35,188705.16,188788.86,188884.4,188618.62,188830.79,188768.69,188619.81,188921.18,188797.31,188871.99,188731.6,188971.19,189058.61,188851.74,188908.01,188969.05,189012.03,188949.3,188802.62,188935.19,188859.91,188839.08,188780.72,188951.07,188906.39,189020.74,188876.79,188838,189010.89,188856.77,188876.82,189078.53,188917.77,188995.72,188923.09,189023.63,188882.55
