1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
41648.67,39798.1,39811.34,39808.38,39793.45,39832.08,39788.76,39831.51,39855.11,39792.14,39789.95,39705.74,39833.85,39735.64,39682.63,39683.27,39679.18,39764.14,39717.8,39633.71,39711.46,39682.51,39721.4,39750.37,39688.87,39721.1,39642.31,39723.96,39695.92,39658.39,39668.43,39686.12,39716.81,39740.45,39660.22,39659.96,39702.02,39764.22,39718.55,39685.76,39767.22,39670.18,39783.69,39770.48,39695.44,39756.26,39739.96,39753.7,39695.57,39717.72,39745.86,39733.62,39682.36,39710.57,39635.7,39709.28,39701.61,39809.04,39690.26,39727.62,39770.95,39681.94,39696.62,39659.87,39663.9,39806.76,39672.46,39678.71,39730.91,39762.51,39748.36,39732.09,39691.98,39731.97,39668.88,39716.35,39646.59,39638.5,39756.03,39744.47,39678.87,39711.5,39685.81,39762.34,39712.24,39788.27,39751.96,39684.14,39744.68,39736.11,39782.77,39664.42,39714.11,39692.68,39711.27,39702.34,39715.88,39738.34,39732.94,39681.52
40834.35,39394.89,39160.81,39074.32,39002.18,38887.08,39018.98,38981.91,38863.01,38799.9,38825.4,38617.86,38736.9,38629.02,38553.78,38561.72,38572.71,38505.12,38574.78,38505.52,38692.48,38721.14,38621.58,38580.07,38546.47,38714.69,38527.7,38657.38,38532.48,38531.26,38476.52,38561.27,38577.25,38658.08,38566.89,38496.57,38591.67,38699.74,38542.15,38496.93,38554.94,38615.93,38736.89,38638.16,38592.59,38726.37,38631.55,38665.98,38486.8,38698.83,38573.42,38577.09,38653.41,38629.98,38496.25,38628.67,38439.68,38654.99,38472.77,38686.18,38755.27,38522.22,38517.23,38431.79,38472.09,38718.74,38669.08,38507.22,38555.31,38741.82,38567.5,38587.04,38629.93,38692.21,38483.15,38581.52,38681.35,38553.21,38648.09,38563.9,38515.68,38626.91,38635.68,38599.82,38610.22,38727.71,38623.88,38614.25,38639.8,38433.42,38592.19,38454,38565.28,38533.45,38576.06,38595.2,38572.21,38578.11,38621.22,38622.75
37596.05,37213.64,36687.29,36267.62,36156.82,35862.5,35933.41,35550.35,35614.66,35608.03,35433.36,35482.07,35516.52,35290.18,35289.86,35198.77,35007.79,34747.98,34781.72,34910.65,34944.81,34865.09,34894.58,34853.56,34761.4,34839.2,34933.39,34809.09,34680.93,34636.05,34814.76,34877.81,34790.4,34997.52,34817.44,34818.59,34602.84,34747.27,34837.47,34761.15,34852.03,34749.8,34844.65,34609.88,34988.77,34754.86,34773.95,34808.81,34602.82,34688.1,34800.21,34834.51,34751.12,34706.7,34776.33,34741.06,34654.28,34764.44,34707.22,34729.05,34891.54,34823.09,34691.92,34572.44,34813.01,34987.79,34966.51,34742.77,34459.94,34866.06,34536,34611.86,34866.62,34966.85,34926.67,34791.05,34811.45,34524.72,34801.31,34808.87,34764.15,34678.78,34741.98,34717.15,34665.74,34651.94,34703.52,34557.99,34743.57,34752.14,34637.29,34528.15,34965.85,34738.58,34774.35,34753.1,34785.47,34837.44,34911.86,34646.39
28146.68,26713.1,25824.3,25246.87,25362.88,25083.89,24837.72,24809.97,24952.76,25275.96,24818.36,24253.01,24244.8,24175.26,23859.77,24224.3,24190.95,24001.08,23730.65,23684.12,23832.83,23561.16,23836.7,23693.48,23676.19,23678.14,23856.34,23699.87,23588.76,23759.5,23792.99,23935.87,24050.3,23961.15,23725.56,23791.46,24020.1,23543.94,23955.61,23916.81,23749.75,23826.03,23667.09,23634.44,23713.78,23957.74,23952.71,24045.5,23734.38,23819.33,23812.82,23768.38,23658.53,23705.34,23941.97,23687.76,23964.5,23833.92,23944.44,23627.32,23761.77,23816.21,23682.12,23665.68,23681.29,23689.44,23570.54,23675.12,23884.86,23948.05,23889.45,23641.42,23987.81,23495.44,23536.49,23612.5,23945.78,23752.94,24036.56,23928.24,23679.54,23386.63,23577.71,23416.51,23530.8,23808.87,23692.17,23954.86,23996.08,24104.34,23861.17,23734.16,23958.01,23956.61,23672.22,23939.04,23893.71,23882.47,23853.22,23571.37
26367.76,24860.17,24008.29,22893.26,22125.4,21865.28,21880.49,21970.32,21946.89,21756.59,21221.46,20348.31,20884.69,21078.17,20763.04,20644.58,20562.26,20676.57,20573.62,20598.53,20661.43,20831.88,20719.47,20491.36,20920.04,20655.07,20730.05,20755.21,20522.74,20417.98,21012.21,20779.09,20770.65,20898.96,20910.54,21206,21221.62,20741.25,20450.27,20780,20289,20578.24,20692.19,20816.13,20789.66,21134.56,21155.79,21011.63,20889.53,20772.15,20592.49,20588.61,20609.31,20550.19,20788.62,20574.99,20587.93,21085.53,20784.22,20729.89,20485.52,20802.44,20837.9,20640.49,20347.19,20712.46,20570.91,20504.84,20740.86,20619.48,20752.28,20589.84,20617.11,20762.65,20879.51,20647.64,20814.47,20779.4,20984.47,20798.73,20732.45,20357.01,20282.1,20538.25,20566.28,20892.36,20556.64,20869.88,20900.94,20811.88,20464.81,20486.88,20912.54,20988.87,20703.53,20691.28,20755.53,20957.99,20719.11,21166.43
26262.14,24719.67,23877.26,22791.71,22074.21,21746.13,21842.63,21804.44,21770.96,21523.71,20944.05,20129.41,20642.61,20907.18,20520.61,20474.69,20381.17,20412.91,20368.32,20397.76,20556.03,20517.65,20412.03,20388.98,20790.3,20443.5,20474.49,20417.09,20197.95,20294.49,20808.46,20619.52,20777.61,20732.93,20727.47,21027.99,21069.18,20486.58,20271.66,20632.65,20132.1,20553.17,20529.24,20595.93,20637.25,20943.72,20948.59,20832.22,20765.22,20641.51,20460.52,20437.96,20564.91,20378.78,20556.01,20424.74,20412.05,20892.13,20463.74,20398.28,20311.21,20472.95,20654.51,20486.44,20240.41,20691.43,20349.63,20376.6,20670.67,20529.59,20607.58,20431.34,20488.71,20401.82,20596.16,20574.52,20718.02,20590.95,20865.83,20666.16,20564.84,20272.63,20110.02,20435.9,20392.48,20652.52,20432.95,20744.25,20670.91,20677.02,20412.6,20338.71,20716.48,20922.73,20596.46,20586.08,20665.81,20791.44,20421.46,20946.51
24136.05,23668.8,23640.84,23655.71,23614.18,23710.53,23635.25,23693.28,23624.73,23578.42,23609.99,23606.7,23633.7,23682.52,23566.21,23607.98,23594.24,23605.17,23620.78,23631.87,23603.43,23595.69,23602.15,23575.54,23578.62,23612.34,23617.79,23650.91,23630.15,23586.3,23603.3,23603.47,23609.36,23575.4,23649.73,23591.72,23615.74,23605.97,23592.24,23593.4,23581.09,23634.19,23591.05,23608.2,23602.01,23598.24,23594.83,23586.28,23530.49,23618.8,23588.76,23596.75,23632.28,23585.77,23616.83,23646.07,23632.68,23624.76,23617.84,23589.8,23591.53,23579.51,23597.43,23618.59,23596.48,23568.47,23594.96,23622.95,23643.86,23626.44,23598.69,23619.85,23629.08,23605.81,23630.25,23607.48,23632.92,23583.15,23601.11,23665.61,23640.79,23555.21,23628.59,23603.5,23634.23,23641.49,23610.71,23595.68,23577.09,23573.47,23578.46,23551.36,23616.07,23651.6,23678.37,23698.96,23655.58,23634.66,23651.79,23660.43
24538.97,23434.56,23340.63,23374.11,23303.44,23200.49,23290.58,23224.77,23250.59,23059.96,23063.48,23133.99,23177.41,23121.48,23047.95,23106.58,23150.53,23065.81,23088.6,23054.09,23013.46,23042.78,23024.24,23079.76,23079.58,23120.82,23054.33,23100.32,23060.16,23089.34,23092.8,23072.22,23131.37,23083.85,23122.65,23089.02,23085.72,23026.6,23108.4,23167.04,23040.44,23057.39,23116.13,23054.84,23094.25,23152.63,22989.79,23065.91,23033.46,23019.81,23068.5,23030.15,23082.96,23117.67,23080.77,23116.51,23089.79,23088.21,23136.68,23050.88,23092.48,22991.87,23107.35,23096.63,23047.51,23103.73,23121.73,23118.01,23072.08,22991.41,23080.14,23106.98,23092.73,23085.07,23105.06,23089.25,23160.76,23079.64,23113.67,23140.35,22998.86,22959.39,23111.22,23089.81,23050.83,23115.18,23082.68,23078.43,23086.1,23025.94,23121.27,23060.67,23113.16,23106.36,23134.71,23215.26,23137.33,23142.08,23056.69,23136.07
23629.15,22439.48,22047.35,21903.43,22046.87,22017.45,21777.43,21552.19,21639.48,21456.54,21523.55,21498.55,21561.98,21389.41,21396.04,21446.19,21488.94,21464.59,21541.46,21453.3,21471.44,21446.41,21283.7,21357.1,21286.43,21404.27,21427.22,21526.06,21394.07,21309.19,21335.55,21528.23,21472.86,21353.8,21438.2,21499.2,21490.93,21415.25,21482.07,21473.96,21383.04,21508.22,21539.94,21470.09,21499.45,21507.84,21436.35,21418.04,21393.71,21404.27,21471.89,21409.7,21436.34,21326.54,21452.89,21468.29,21459.84,21435.2,21466.92,21445.48,21423.68,21423.37,21440.83,21505.89,21505.37,21405.74,21517.89,21603.07,21410.82,21406.11,21411.28,21496.38,21479,21456.54,21469.14,21546.45,21478.53,21501.56,21436.69,21400,21424.94,21472.94,21484.66,21422.6,21504.57,21544.25,21431.04,21504.67,21377.86,21405.65,21431.82,21439.9,21510.64,21548.29,21417.83,21505.14,21538.59,21431.87,21436.64,21437.13
19735.49,19057.91,18515.36,18480.56,18401.82,18136.34,18096.63,18032.47,18014.72,17997.65,18007.23,17834.51,17785.01,17993.35,18200.88,17740.41,17632.6,17915.47,17928.21,17677.93,17586.01,17588.42,17559.78,17908.53,17530.56,17365.11,17452.09,17293.82,17274.43,17492.89,17414.05,17323.45,17336.25,17148.29,17375.43,17310.19,17550.89,17325.25,17312.27,17287.76,17146.59,17264.14,17296.04,17238.12,17278.19,17272.56,17279.56,17330.76,17313.93,17278.52,17217.31,17249.25,17228.32,17241.58,17191.28,17282.64,17241,17202.02,17309.41,17384.22,17303.04,17309.89,17262.67,17283,17225.76,17267.17,17195.53,17288.2,17294,17175.08,17288.75,17230.93,17266.6,17186.81,17217.44,17213.71,17183.98,17186.31,17324.18,17158.14,17251.09,17357.61,17196.49,17262.03,17303.57,17298.65,17225.57,17397.22,17276.84,17410.14,17188.28,17269.07,17243.87,17399.31,17308.69,17308.53,17232.84,17229.26,17253.87,17212.85
18902.54,18193,17891.36,17463.51,17215.34,17158.36,17509.95,17337.34,17177.4,17067.07,17426.6,17240.41,16987.18,16978.77,16811.23,16877.78,17001.63,16970.16,16983.16,16992.39,16921.18,16984.85,16841.94,16768.88,16756.9,16787.59,16751.66,16799.35,16809.74,16798.21,16735.95,16714.91,16734.56,16651.96,16690.4,16642.88,16733.66,16702.1,16721.78,16585.77,16637.47,16626.2,16692.83,16652.34,16619.37,16707.21,16720.34,16709.23,16647.26,16711.91,16716.04,16669.86,16679.15,16665.7,16606.89,16486.42,16586.75,16564.81,16485.94,16521.32,16426.18,16513.94,16624.67,16496.01,16574.72,16447.79,16453.73,16468.1,16568.66,16429.45,16486.05,16562.1,16570.44,16402.69,16441.47,16627.44,16571.17,16568.63,16439.54,16499.09,16527.24,16559.29,16387.12,16534.12,16526.61,16562.27,16511.37,16656.18,16659.27,16642.18,16607.89,16632.78,16549.63,16524.54,16453.78,16480.21,16414.69,16477.6,16601.61,16603.5
18838.5,18123.62,17827.48,17421.59,17244.7,17116.19,17358.87,17296.97,16927,16864.19,17257.35,17121.18,16924.85,16962.84,16858.82,16853.5,17027.86,16942.42,16974.02,17059.33,16973.9,17054.42,16915.7,16801.3,16785.67,16754.86,16723.88,16762.06,16724.71,16744.71,16661.26,16635.54,16725.88,16600.98,16642.5,16585.26,16635.6,16489.86,16638.64,16429.96,16479.58,16461.02,16544.14,16485.56,16509.47,16492.34,16555.32,16524.73,16467.73,16581.67,16569.99,16511.38,16543.04,16510.04,16469.66,16382.66,16582.49,16563,16466.72,16540.78,16389.31,16474.97,16544.22,16460.9,16567.59,16430.16,16411.66,16448.78,16527.85,16395.26,16445.42,16520.97,16519.89,16373.58,16425.68,16595.96,16554.77,16549.21,16404.27,16492.54,16525.93,16520.38,16384.65,16485.45,16494.27,16517.44,16490.3,16594.17,16626.77,16598.18,16503.72,16547.1,16459.38,16429.92,16433.5,16474.98,16419.63,16482.47,16598.48,16516.59
43409.53,39749.86,39660.25,39653.65,39643.79,39592.57,39488.05,39501.22,39584.08,39431.17,39413.73,39381.97,39552.75,39337.72,39503.68,39555.92,39473.18,39359.67,39394.96,39423.39,39472.73,39429.81,39477.65,39486.95,39490.77,39502.1,39531.38,39403.63,39367.32,39371.75,39370.98,39512.9,39502.75,39429.06,39431.12,39466.11,39418.48,39434.58,39602.57,39510.2,39511.46,39320.97,39423.6,39354.39,39448.64,39418.96,39494.75,39475.74,39473.54,39445.42,39409.93,39475.93,39524.59,39499.83,39412.57,39527.51,39453.97,39467.95,39443.23,39481.01,39451.93,39482.01,39431.97,39547.72,39460.82,39612.74,39621.15,39495.65,39476.53,39504.42,39514.53,39507.81,39554.08,39599.23,39524.36,39434.44,39554.76,39262.3,39488.46,39410.47,39431.18,39394.31,39540.33,39529.68,39407.18,39434.38,39580.9,39355.69,39578.66,39564.78,39384.25,39382.34,39372.64,39453.62,39453.4,39557.18,39456.22,39442.82,39412.59,39446.67
43940.79,38845.6,38294.22,38211.9,38075.65,37989.45,37937.21,38057.83,37867.33,37614.91,37702.95,37673.76,37734.11,37466.59,37870.22,37747.26,37810.16,37532.27,37545.56,37818.43,37867.51,37733.85,37677.82,37806.09,37851.52,37877.03,37689.51,37580.73,37612.88,37684.83,37758.43,37640.29,37689.6,37682.07,37804.83,37692.05,37776.59,37713.15,37816.87,37761.07,37698.29,37550.18,37740.21,37714.92,37719.07,37767.6,37603.11,37784.82,37624.78,37786.32,37772.2,37665.24,37837.64,37655.88,37549.38,37906.78,37779.57,37742.04,37663.92,37644.53,37783.83,37728.74,37519.58,37659.94,37831.06,37865.48,37648.87,37765.26,37719.71,37786.32,37868.67,37711.29,37635.32,37769.96,37747.71,37618.09,37665.98,37731.04,37716.69,37688.7,37683.03,37606.36,37675.74,37643.79,37554.8,37674.61,37803.22,37632.61,37751.1,37862.25,37563.3,37677.91,37791.67,37754.75,37825.98,37646.61,37700.55,37679.51,37794.45,37691.15
39125.92,34680.84,34078.51,33956.51,33456.14,33504.15,33167.51,32998.66,33355.84,33145,32699.83,32808.71,33016.18,32845.31,33094.63,32816.51,33107.83,32590.97,32581.11,33235.73,33020.52,33057.72,33064.29,32869.52,32773.46,32589.46,32951.58,33085.37,32832.69,32645.97,32835.84,32740.29,32882.26,32894.47,32991.07,33029.31,32847.12,32921.69,32974.79,32901.13,32946.2,32635.99,32864.86,32804.59,32736.77,32854.16,32903.85,32990.59,32769.98,32780.02,32908.49,33084.02,32618.35,32702.06,32591.43,32972.23,32756.84,32874.56,32882.34,32920.36,33044.66,32769.91,32824,32517.21,33031.01,32760.55,32928.52,32703.22,32958.72,32849.91,33010.64,32966.88,32729.14,32933.92,32740.4,32941.4,32790.77,32651.21,32793.42,33080.53,32824.56,32747.97,32941.09,32761.82,32660.45,32762.2,32806.08,32594.72,32890.75,32709.04,32683.48,32826.44,32917.6,33024.55,32799.6,32688.92,32883.25,32805.24,33016.87,32788.29
27987.85,24054.28,23466.02,23118.96,22917.98,22977.49,22628,22616.23,22519.55,22838.25,22335.91,22397.7,22497.96,22577.04,22493.4,22174.54,22614.17,22228.42,22411,22704.89,22395.65,22568.78,22421.09,22251.39,22512.83,22220.87,22450.23,22294.38,22115.77,22260.21,21993.24,21992.75,21918.74,21734.08,21916.05,21885.23,21910.43,21961.93,21936.24,21874.06,21917.96,21808.61,21979.59,22138.69,22025.06,21991.3,21622.11,21755.86,22088.05,21705.93,22132.42,21834.91,21913.82,21825.58,21880.76,22075.42,21818.03,21873.05,22080.33,21846.03,22034.72,21730.96,21895.22,21599.29,21779.33,21791.39,21982.17,21944.24,21860.13,21893.71,21948.73,21836.56,22010.12,21806.1,21693.95,21637.62,21941.8,21844.93,21717.44,22139.11,21856.67,21783.25,21889.95,22010.69,22003.02,21745.29,21652.66,21871.04,21914.4,21963.75,21857.5,21798.46,21868.65,21924.77,21871.8,21716.99,21923.67,21788.44,21755.75,21790.94
26333.94,22478.72,22072.22,21928.66,21794.34,21845.65,21548.18,21291.63,21318.29,21469.27,21159.19,21111.38,21353.2,21432,21506.33,21093.95,21457.29,21118.47,21533.65,21453.71,21440.51,21504.89,21297.68,21312.94,21458.98,21317.79,21431.84,21382.75,21297.96,21474.05,21417.86,20991.8,20980.5,20947.78,20999.99,20975.17,21097.67,21084.31,21013.45,20936.91,21048.11,21043.34,21071.4,21061.45,21095.28,21028.08,20832.55,20934.41,21057.55,20774.88,21055.82,20931.5,20948.11,20743.76,20896.13,21015.64,20884.77,20883.01,21054.99,20871.19,21073.58,20889.83,20974.93,20799.63,20791.31,20826.39,20928.18,20924.98,20925.55,20797.97,21008.69,20814.16,20961.89,20836.25,20814.16,20820.14,20927.43,20957.56,20815.05,21178.82,20824.83,20836.97,20891.21,20997.06,21061.05,20936.34,20717.94,20819.41,20922.28,20888.61,20964.29,20817.95,20874.24,20958.55,21016.99,20824.09,20969.32,20874.38,20856.08,20789.8
26271.41,22386.03,22033.81,21899.04,21741.21,21768.98,21482.06,21259.8,21269.64,21477.56,21122.9,21028.94,21335.31,21421.41,21442.84,20994.28,21370.51,21021.22,21445.47,21325.63,21299.19,21325.24,21112.62,21197,21345.64,21230.17,21265.11,21226.49,21155.9,21191.88,21265.33,21100.54,20898.15,20919.76,20917.86,20931.95,21027.35,20998.36,20938.18,20855.53,20980.76,21008.58,21081.25,21058.52,21108.35,21106.26,20790.77,20876.14,21025.34,20759.22,20948.88,20925.58,20954.8,20738.57,20844.61,20891.86,20838.94,20870.86,21037.35,20745.1,21020.47,20800.69,20950.65,20761.33,20709.85,20764.84,20801.95,20870.45,20876.29,20759.41,20977.06,20749.39,20924.69,20777.4,20732.81,20753.55,20882.23,20900.17,20731.51,21083.78,20718.34,20796.03,20882.44,20950.35,20992.01,20910.53,20646.95,20781.05,20862.97,20844.76,20926.19,20752.02,20855.68,20882.56,20931.91,20792.92,20857.7,20832.03,20795.67,20713.84
215413.18,209534.99,209723.24,209492.71,209475.28,209328.96,209236.4,209230.02,209196.22,209228.32,209124.32,209207.97,209158.77,209145.78,209167.86,209157.01,209213.15,209295.23,209225.43,209272.2,209224.13,209177.28,209142.44,209128.25,209129.84,209210.61,209220.75,209191.96,209226.88,209074.97,208993.24,209193.08,209145.27,209077.57,208990.52,209169.93,209225.75,209081.24,209160.42,209106.12,209070.98,209121.67,209156.64,209119.75,209243.63,209176.11,209256.9,209173.85,209168.9,209131.44,209214.78,209249.07,209326.28,209120.81,209191.46,209109.25,209160.06,209196.51,209187.74,209219.12,209169.05,209286.6,209278.23,209241.85,209122.28,209465.77,209366.51,209119.29,209202.22,209248.35,209188.67,209139.12,209323.35,209241.49,209184.18,209156.39,209271.73,209135.69,209167.45,209070.47,209326.82,209319.44,209168.35,209190.71,209145.54,209097.29,209122.76,209146.65,209195.84,209152.89,209172.51,209212.73,209266.05,209156.21,209192.7,209192.2,209063.26,209113.27,209223.87,209295.73
216652.18,208578,208121.19,207412.25,207547.47,207365.7,206965.6,206994.25,206800.9,206825.02,206928.66,207135.02,206834.71,206803.09,206995.98,206765.34,206782.4,207086.77,207007.41,206930,207111.14,206950.8,206760.97,206874.78,206844.63,206896.34,206911.71,206829.76,206972.97,206623.71,206729.81,206897.25,206760.72,206854.98,206835.6,206687.39,207039.96,206820.48,206913.97,206954.11,206914.75,206887.88,206997.33,206709.54,206854.29,207029.84,207047,206998.84,206957.92,206835.33,207000.6,207036.86,206888.79,206834.68,206699.55,206804.4,207053.18,206905.04,207072.45,206918.63,206992.95,207115.95,207021.11,206954.14,206826.2,207236.16,207140.56,206797.39,206912.82,206984.02,206884.63,206793.86,207170.13,206835.11,206792.88,206869.98,207063.95,206962.43,206786.02,206627.44,207057.99,207090.79,206951.2,206927.08,206656.37,206814.73,206940.4,206760.71,206978.93,206830.89,206953.95,207029.72,206953.69,206870.4,207033.18,206809.32,206520.14,206739.36,206955.16,206852.6
211841.64,204985.3,203376.29,201728.44,201845.33,201410.63,200591.79,200920.09,200629.02,200604.54,200551.88,200691.64,200403.09,200641.53,200524.43,200485.75,200796.9,200298.74,200514.89,200489.03,200796.35,200251.39,200580.84,200799.61,200607.31,200389.47,200350.3,200743.08,200227.39,200862.89,200313.64,200829.21,200650.33,200419.85,200615.7,200524.56,200531.17,200383.8,200625.69,200429.87,200555.44,200468.61,200263.15,200661.15,200152.47,200634,200547.69,200394.85,200421.13,200649.24,200604.21,200931.77,200425.56,200588.92,200263.87,200366.67,200192.87,200353.47,200651.84,200145.39,200685.46,200398.42,200363.86,200328.54,200344.34,200395.72,200600.36,200467.65,200530.97,200618.65,200619.58,200700.46,200375.63,200299.69,200148.2,200407.35,200525.02,200276.92,200378.33,200464.14,200377.66,200565.66,200440.95,200340.18,200500.85,200390.5,200142.73,200561.27,200700.45,200258.56,200448.35,200557.58,200442.99,200216.72,200880.53,200527.22,200270.11,200339.02,200462.23,200413.35
196668.59,193782.54,190520.19,189026,188940.25,188857.99,188834.89,188387.95,188530.86,188682.52,188677.21,188685.67,188508.8,188679.7,188666.43,188769.62,188979.47,188656.59,188711.44,188630.68,188919.86,188780.78,188552.69,188694.93,188360.42,188731.88,188716.4,188458.14,188472.46,188495.34,188737.11,188614.25,188526.39,188444.54,188369.86,188484.5,188427.69,188583.12,188554.25,188314.48,188775.62,188450.36,188331.75,188533.54,188647.53,188691.19,188477.92,188634.86,188529.64,188436.19,188401.94,188776.42,188340.97,188675.88,188773.36,188646.46,188605.45,188919.4,188663.83,188806.04,188553.53,188658.21,188428.5,188333.31,188160.55,188145.49,188233.39,188359.85,188325.2,188567.81,188609.06,188599.96,188497.49,188373.83,188629.17,188711.68,188550.26,188468.24,188215.6,188517.59,188216.33,188382.53,188396.88,188281.64,188698.84,188560.46,188453.8,188737.05,188557.94,188738.05,188248.27,188456.85,188649.61,188352.32,188488.47,188258.41,188449.97,188647.91,188351.01,188195.93
194366.8,190622.88,187231.33,186749.66,186658.9,186604.38,186530.21,186270.06,186205.3,186464.54,186422.69,186485.68,186410.53,186545.49,186534.3,186754.84,186997.08,186793.3,186561.58,186363.24,186501.56,186514.22,186141.01,186283.11,186087.38,186490.76,186480.93,186325.9,186375.48,186465.21,186349.12,186264.56,186185.69,186129.35,186232.84,185997.95,186043.15,186294.74,186263.17,186152.21,186486.93,186454.55,186355.45,186344.47,186661.6,186483.28,186430.26,186582.69,186716.49,186546.61,186464.6,186548.09,186531.25,186693.3,186537.74,186628.47,186719.78,186998.11,186791.96,186806.59,186584.4,186636.38,186479.64,186461.37,186295.46,186376.23,186495.13,186512.66,186310.6,186664.69,186539.36,186488.64,186709.65,186655.83,186619.34,186488.75,186478.93,186517.26,186206.55,186312.12,186342.12,186072.2,186159.42,186108.66,186368.88,186366.76,186362.66,186337.39,186278.32,186360.61,186226.6,186400.01,186346.85,186549.11,186329.83,186289.29,186428.09,186417.18,186181.33,186478.07
194312.3,190480.14,187133.55,186712.24,186644.27,186619.64,186383.31,186207.56,186130.21,186342.16,186358.37,186458.42,186371.68,186437.58,186508.51,186697.95,186926.56,186674.73,186504.4,186302.93,186443.16,186454.05,186027.91,186215.35,186092.29,186504.13,186466.92,186360.4,186271.53,186448.58,186445.03,186456.84,186457,186400.68,186488.04,186372.14,186366.75,186553.56,186478.51,186332.65,186448.94,186211,186129.55,185969.55,186412.47,186279.82,186382.45,186539.53,186437.61,186459.15,186326.43,186567.13,186391.83,186646.61,186418.81,186413.53,186346.7,186344.03,186396.04,186334.14,186129.27,186314.44,186078.55,185984.83,185830.53,185906.12,186026.92,186129.55,186121.08,186320.91,186318.62,186081.44,186247.57,186176.68,186287.23,186175.7,186095.71,186016.48,185929.29,186056.16,185857.14,186220.04,186239.95,186112.16,186272.67,186156.75,186027.67,186258.54,186158.74,186321.58,186220.2,186140.19,186286.01,186113.67,186073.15,185950.07,186130.37,186481.12,186294.27,186008.2
