1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
19322.37,18022.84,16745.78,15592.96,15242.61,15034.7,15359.14,14993.34,14981.67,15298.05,15094.69,14859.88,14681.29,14713.79,14663.54,14549.44,14359.64,14783.91,14958.9,14672.65,15154.94,15035.56,14891.46,14631.39,14985.95,14926.58,15517.09,15077.11,15295.96,14815.7,15843.13,15348.11,15266.12,15289.51,15130.6,15591.28,15346.45,15157.76,15530.13,15588.63,15176.43,15102.95,14985.25,14838.35,14811.55,15026.63,15247.01,14932.91,15074.82,15050.04,15090.74,15411.67,15111.12,15130.07,15032.91,15058.03,15104.29,14975.88,15320.6,15354.18,15238.99,15212.67,15355.11,15373.06,15212.38,15607.02,15183,15185.2,15116.75,15560.55,15476.42,15024.49,15119.22,15431.04,15127.62,15408.9,15185.1,15296.56,15966.67,15582.07,15433.12,15593.95,15342.94,15087.42,15064.04,15024.07,14879.26,15270.96,15140.43,15234.91,14901.22,14854.58,14984.78,15261.84,15451.86,15201.55,15453.29,16082.08,15568.8,15470.3
19524.57,17601.08,16479.21,16563.69,16290.75,15859.68,15326.56,14836.18,15027.87,14935.31,14924.45,14875.08,15453.89,14801.62,14748.17,14749.91,15059.72,15056.22,16313.44,15400.01,15963.22,15489.3,15755.8,15306.49,16143.58,16065.01,16216.26,15860.85,16164.51,16196.39,16515.77,16474.47,15699.4,15798.53,16509.55,16053.45,16102.13,15592.15,15635.49,15362.61,15579.86,15137.59,14951.55,14846.79,14787.03,14721.83,15014.51,15023.24,14809.29,14767.01,14923.91,15062.37,14783.6,14832.65,14570.04,15243.43,15157.9,14645.02,14922.56,14943.39,14900.58,15147.37,15746.85,15222.69,15271.13,15537.28,15092.48,15608.5,15298.63,15065.79,15378.17,15172.96,15211.95,14937.59,15075.54,15388.41,15211.28,14957.76,15355.19,15229.39,15672.08,15278.97,15229.63,15042.91,14920.05,15070.19,14632.01,14838.84,15006.34,15104.62,15474.33,14903.86,15271.28,14959.58,15133.06,15143.62,15102.47,15202.59,15757.41,15246.34
19472.29,17708.11,16428.06,15873.84,15952.86,15522.47,15348.09,15381.96,15232.83,15143.18,15562.34,15519.95,15111.89,15399.62,14916.27,14778.35,14488.95,16875.55,15166.96,14903.86,17338.08,15502.52,14900.46,15132.04,14970.28,15780.97,15925.21,16645.75,15498.71,15417.55,17395.56,16105.83,16200.51,16830.23,16179.44,16778.97,16078.78,16562,15783.48,15544.64,15882.44,15677.73,15772.87,15402.2,15326.02,15569.33,15450.69,15535.77,15278.39,15518.39,15501.62,15087.59,14912.21,15068.96,14796.01,14948.57,16125.85,15687.55,15874.89,16123.83,14903,15349.17,15645.72,15380.67,16234.65,16356.71,17044.01,15983.97,16224.9,16253.47,16253.09,15726.53,16016.64,15427.16,16201.12,16015.93,16182.1,15770.49,15313.81,15444.81,15864.46,15188.87,15278.46,15023.66,15278.49,15479.36,14873.84,14981.58,15404.89,15679.02,15403.6,15586.22,15251.56,15182.23,15390.02,15210.52,16664.8,16524.5,16364.12,17719.07
32605.66,29918.34,29913.35,29974.55,29981.73,29978.36,29923.7,29938.01,29896.63,29858.23,29919.73,29912.91,29927.41,29918.17,29910.5,29939.47,29922.34,29931.99,29893.74,29853.04,29837.2,29858.6,29866.86,29832.62,29884.43,29859.78,29846.77,29859.15,29846.78,29799.63,29827.27,29857.01,29878.03,29847.99,29851.12,29821.45,29899.68,29874.44,29833.45,29892.62,29955.74,29900.51,29881.68,29873.8,29874.23,29839.72,29843.21,29833.33,29854.14,29823.74,29900.22,29874.06,29866.18,29881.82,29881.34,29902.48,29884.25,29923.51,29866.25,29856.42,29854.95,29868.01,29870.37,29875.72,29874.41,30028.12,29858.81,29858.57,29902.99,29855.91,29877.71,29914.07,29846.19,29843.83,29818.71,29845.89,29838.55,29823.59,29874.48,29856.66,29865.89,29878.66,29792.59,29832.61,29795.54,29907.51,29867.24,29857.14,29879.55,29842.12,29891.13,29853.35,29850,29862.24,29857.29,29860.86,29792.76,29815.29,29811.62,29882.01
33945.83,29802.88,29741.61,29759.8,29674.24,29615.95,29397.41,29506.34,29414.45,29299.94,29289.24,29241.71,29276.75,29197.92,29174.38,29270.34,29184.46,29118.04,29108.75,29121.97,29031.67,28992.08,29080.94,28976.78,28898.59,29033.46,28890.87,28981.17,28735.48,28821.57,28795.54,28743.22,28783.82,28739.33,28765.05,28733.63,28783.23,28710.7,28727.27,28704.09,28840.53,28673.14,28742.51,28749.31,28820.21,28728.7,28723.4,28778.65,28882.17,28658.84,28761.33,28901.19,28711.39,28898.54,28645.76,28839.29,28699.19,28777.71,28755.36,28733.97,28868.92,28824.51,28791.71,28698.17,28737.2,28824.48,28756.36,28838.91,28748.89,28848.9,28919.55,28767.56,28842.47,28792.06,28697.83,28745.1,28829.35,28715.5,28643.36,28737.36,28739.13,28734.28,28715.54,28820.68,28649.47,28713.54,28747.68,28717.1,28781.28,28834.62,28806.75,28773.45,28731.96,28832.33,28709.99,28695.94,28733.8,28780.24,28810.22,28739.94
32505.41,29736.66,29688.1,29466.18,29151.42,28771.21,28628.83,28630.44,28350.22,28310.1,28143.84,27970.9,27844.55,27798.56,27617.9,27609.35,27517.39,27297.67,27094,26998.84,27130.5,27109.38,26875.8,26822.9,26766.79,26786.72,26629.54,26610.53,26387.59,26398.27,26090.57,25779.29,25609.83,25513.22,25451.14,25727.73,25533.36,25707.05,25598.95,25894.62,25652.91,25564.52,25601.22,25791.62,25736.89,25624.79,25651.34,25725.26,25761.41,25604.2,25768.64,25755.59,25593.18,25659.64,25677.86,25495.92,25593.49,25727.1,25526.77,25729.26,25617.93,25617.17,25567.4,25526.56,25575.7,25678.67,26012.77,25508.73,25684.53,25810.23,25565.69,25780.44,25651.03,25530.27,25684.17,25606.92,25657.94,25575.81,25686.99,25560.21,25657.06,25582.57,25585.9,25536.53,25604.29,25757.87,25580.91,25577.01,25734.44,25496.44,25613.98,25546.53,25745.38,25443.7,25522,25544.08,25585.6,25512.24,25980.95,25768.38
26995.75,26685.94,26671.34,26214.47,25470.19,24277.84,23658.06,23420.67,23539.09,23338.39,23410.53,23375.31,23363.17,23336.61,23168.87,23011.75,23266.33,22884.28,22416.96,22007.41,21707.84,21303.09,20977.07,20472.28,20423.84,20088.38,19655.49,19246.77,19242.44,19055.36,18949.18,19310.08,19102.99,18912.85,18674.76,18982.9,18588.9,18602.33,18407.86,18611.3,18842.1,18370.98,18795.82,18616.65,18480.66,18773.83,18675.96,18775.45,18831.04,18694.6,18827.64,18652.88,18692.94,18781.95,18857.7,18682.31,18780.68,18668.87,18815,18905.4,19109.03,19198.53,19095.33,19008.46,18886.3,18938.21,19142.17,19059.97,19282.85,19182.98,18933.06,18911.29,18952.63,18958.47,18951.83,19193.49,18908.67,19154.35,18843.81,18727.6,18975.71,19169.58,19209.04,19223.12,19066.57,19414.26,19421.9,19320.84,19282.72,19472.72,19330.3,19060.49,19199.86,19300.09,19735.48,19608.28,19663.52,19613.73,19834.72,20056.34
26301.59,26018.49,24976.17,23500.69,22939.59,22448.85,22561.11,22545.19,22596.48,22309.57,22276.85,22486.57,22605.69,22567.39,22581.25,22210.86,22049.99,21971.48,21955.2,22015.38,21400.9,21229.08,20661.01,20351.73,19988.48,19828.77,19412.49,19244.91,18606.08,18299.05,17608.78,18377.71,18311.41,18240.35,17544.72,17836.58,18278.26,17472.24,17839.5,17468.89,18050.11,17708.84,17422.02,17915.71,17930.46,17592.52,17741.49,18007.56,17647.52,17778.33,17806.64,17699.14,17659.98,18131.41,17562.49,18169.93,17962.24,17718.63,17782.19,17951.21,18304.85,18211.52,17843.32,17941.32,18231.9,18034.01,17815.94,17800.56,18133.24,17947.17,17677.58,18117.6,17922.28,18717.09,18049.24,17859.78,18118.27,17959.22,17649.51,17646.86,18109.64,17583.27,18149.88,17955.48,17874.97,18036.48,17960.2,17689.17,18203.78,18055.64,18507.82,18030.99,18073.6,18199.86,17705.79,18002.31,18068.72,17642.97,17761.5,18710.5
26183.01,25979.52,25642.71,24414.49,24374.16,24274.09,23968.99,22953.01,23051.79,23338.23,23128.13,23469.79,22882.68,23044,23065.96,22988.78,23160.16,23103.56,23116.37,23023.62,23015,23419.05,22746.68,22097.07,21435.86,20998.39,20184.85,19699.92,19174.04,19325.28,18935.55,18764.57,18518.85,18602.39,18289.31,17948.42,18104.59,18269.32,18124.1,17866.87,17710.13,18234.96,18151.9,17964.43,18022.26,17946.21,18183.99,17956.38,18586.66,18004.28,18259.08,18464.98,17700.11,17660.44,17939.18,18245.84,18374.86,18608.91,18137.6,18283.39,17856.28,18795.96,18552.57,18708.51,18324.02,18270.36,18185.74,18591.05,18128.91,18582.21,18102.52,18285.14,18089.08,17940.39,18050.47,18102.38,18332.41,18588.62,18363.67,18606.18,18463.87,18776.49,18267.14,18229.92,19017.28,18480.16,18407.12,18442.74,18469.21,18343.75,18787.45,18116.27,18448.18,17941.14,18025.2,18490.54,18407.24,18260.6,18295.47,18062.9
20795.36,20404.81,20398.43,20391.31,20389.35,20362.52,20374.93,20371.95,20350.9,20363.57,20343.79,20381.64,20394.78,20403.84,20344.32,20397.74,20349,20436.79,20397.26,20366.87,20426.15,20393.6,20352.03,20412.09,20344.26,20369.97,20384.62,20361.81,20371.66,20364.74,20414.66,20363.41,20421.35,20339.52,20386.43,20400.75,20400.63,20390.41,20367.55,20415.4,20391.95,20356.71,20340.31,20382.84,20409.45,20416.66,20394.25,20411.02,20362.54,20365.29,20380.15,20349.31,20367.97,20365.96,20385.55,20346.98,20410.98,20374.8,20352.25,20369.57,20379.03,20389.08,20386.45,20396.26,20384.52,20386.94,20375.59,20396.21,20387.95,20338.41,20377.66,20359.25,20389.08,20404.32,20343.96,20319.61,20371.63,20324.84,20342,20404.85,20366.17,20336.68,20366.72,20344.24,20370.25,20387.01,20398.17,20353.44,20386.18,20397.41,20393.57,20386.58,20378.08,20376.15,20400.39,20400.04,20393.22,20343.55,20398.18,20357.36
21063.54,20246.62,20299.58,20058.82,20073.48,20004.55,20075.23,20024.91,20071.48,20026.82,20044.94,20029.8,20053.69,20038.94,20114.85,20036.91,20047.11,20002.86,20017.19,20110.59,20016.55,19997.28,20001,20007.7,19976.51,20070.41,20080.99,20105.59,20075.82,19990.65,20048.01,20100.69,20149.22,19973.7,20148.74,20081.59,20023.83,20065.35,20027.31,20040.03,19966.78,20035.84,20042.67,20084.1,20080.51,20162.37,20008.19,20065.34,20007.3,20099.01,20040.7,20054.25,20015.45,20057.09,20017.38,20007.88,20069.82,20114.3,20030.35,20052.02,20072.7,20106.36,20046.06,20041.9,20088.95,20026.05,20083.16,20071.62,19982.36,20046.05,20044.47,20028.89,20154.03,20061.24,20151.75,20156.45,20080.03,20063.14,20023.65,20040.66,20058.62,19942.88,20064.29,20082.83,19982.5,20004.12,19982.03,19945.16,20025.56,20117.55,20072.77,20108.86,20121.4,20088.07,20054.7,20115.87,20074.19,20050.23,20087.77,19986.78
20879,19608.23,19465.15,19459.57,19221.86,19069.04,19049.67,19067.92,19096.97,18919.14,19024.65,19078.17,19069.17,19069.17,19153.68,19113.73,19131.89,19143.35,19066.46,19137.94,19028.65,19193.23,19080.84,19192.55,19119.55,19060.76,19084.91,19173.36,19196.85,19082.34,19111.49,19051.53,19177,19051.86,19256,19091.32,19169.61,19160.04,19088.43,18968.22,19096.39,19103.58,19044.49,19118.7,19156.33,19149.65,19093.16,19085.53,19051.94,19040.41,19004.41,19037.45,18993.28,19010.32,19122.01,19083.92,19215.6,19253.49,19092.89,19189.11,19146.85,19252.29,19051.37,19157.87,19196.35,19069.97,19207.1,19253.1,19073.11,19088.47,19117.25,19085.69,19128.74,19097.43,19176.33,19177.43,19032.66,19106.24,19033.07,19115.61,19060.67,19085.65,19125,19159.08,19160.67,19074.61,19046.79,19167.41,19062.19,19134.25,19107.24,19229.37,19182.04,19041.79,19158,19162.77,19097.42,19135.09,19157.1,18996.39
17626.53,15978.38,16050.82,16193.36,15700.24,15407.91,15469.88,15276.11,15440.9,15358.44,15358.23,15560.64,15360.74,15500.56,15634.14,15768.35,15458.53,15458.66,15352.58,15416.88,15307.79,15429.48,15513.57,15712.94,15663.63,15686.16,15527.24,15699.67,15829.4,15578.67,15468.68,15471.83,15452.6,15745.09,15865.57,15515.41,15589.33,15880.85,15900.38,15818.01,15950.32,16036.32,15908.77,15919.11,15992.79,15917.04,16049.73,15785.92,15861.3,15832.89,15890.19,15839.2,15668.66,16024.47,15820.31,15814.09,15830.87,15875.92,15984.44,15853.39,15902.33,15788.14,15872.74,15724.35,16019.67,15858.2,15944.66,15759.79,15845.52,15844.21,15935.05,15899.93,15805.44,15750.09,15682.13,15714.41,15818.48,15847.74,15927.78,15628.04,15877.93,15892.84,15885.4,15864.7,15912.81,15965.19,16054.68,15853.64,15889.27,15935.97,15778.3,15754.43,15985.23,15826.42,15846.14,15669.37,15920.63,15809.77,15917.86,15844.15
16552.25,14858.92,14954.86,15216.22,14496.2,14406.71,14295.36,14115.12,14358.85,14208.26,14294.55,14177.91,14189.98,14149,14196.28,14171.08,14190.73,14244.18,14181.88,14239.81,14218,14321.32,14645.53,14757.62,14596.39,14656.91,14454.82,14407.82,14636.63,14610.02,14457.16,14500.77,14450.27,14677.48,14891.57,14393.9,14457.26,14735.06,14773.25,14664.53,14700.62,14707.9,14626.3,14523.55,14439.6,14578.22,14466.77,14355.18,14444.93,14490.47,14476.17,14507.97,14649.54,14564.23,14475.48,14444.48,14520.72,14583.81,14458.83,14390.03,14121.88,14196.77,14294.93,14105.76,14157.22,14308.78,14239.78,14266.21,14177.4,14274.91,14156.03,14093.69,14144.93,14162.53,14234.61,14367.9,14660.27,14675.49,14589.31,14474.46,14615.92,14689.5,14605.45,14466.28,14448.71,14532.52,14466.52,14520.12,14730.35,14814.66,14691.39,14715.66,14710.25,14455.21,14306.59,14445.71,14363.11,14258.98,14381.22,14385.84
16502.44,14792.49,14993.21,15122.12,14494.07,14350.94,14211.44,14078.84,14318.51,14244.2,14219.08,14052.8,14077.24,14082.42,14161.51,14099.56,14106.85,14165.29,14119.4,14161.7,14167.52,14258.85,14623.43,14696.98,14539.96,14586.02,14469.86,14464.44,14654.23,14557.51,14430.03,14523.49,14467.51,14741.89,14863.9,14441.8,14386.72,14674.36,14780.52,14653.96,14639.04,14570.46,14438.4,14327.79,14121.19,14219.05,14133.61,14063.31,14213.12,14254.28,14297.24,14360.8,14594.08,14494.93,14442.38,14405.63,14476.05,14386.96,14310.42,14293.87,14092.01,14154.29,14251.57,14070.9,14115.18,14280.34,14193.15,14158.72,14093.67,14235.48,14062.02,13961.43,13965.91,14056.78,14095.28,14204.36,14354.92,14260.68,14219.11,14018.06,14273.02,14193.53,14202.38,14192.48,14235.76,14384.59,14356.54,14451.42,14654.51,14686.71,14561.76,14635.12,14712.59,14543.85,14549.56,14580.02,14501.28,14255.48,14274.88,14230.89
16993.78,16031.66,15358.17,14876.25,14580,14421.51,14328.18,14291.58,14275.42,14202.75,14111.97,14045.84,14030.9,14016.86,14012.61,14015.03,13999.9,13971.46,13953.92,13936.92,13937.49,13950.41,13944.07,13946.96,13937.89,13941.11,13953.31,13943.28,13933.47,13948.27,13944.52,13942.72,13947.7,13934.4,13948.38,13941.36,13943.24,13943.36,13944.84,13942.37,13943.69,13943.79,13942.18,13942.31,13947,13943.26,13938.45,13949.12,13941.47,13943.92,13940.69,13946.24,13943.56,13939.91,13945.4,13946.04,13942.5,13947.4,13936.72,13946.49,13943.19,13944.97,13939.13,13945.39,13945.89,13944.58,13940.41,13939.65,13944.04,13949.34,13947.05,13937.81,13937.63,13948.39,13943.1,13947.98,13939.16,13943.28,13940.92,13946.67,13945.04,13939.91,13943.12,13943.64,13945.31,13946.65,13934.89,13948.02,13941.34,13944.4,13942.2,13944.5,13943.26,13947.49,13936.69,13946.15,13942.34,13943.62,13948.34,13938.28
16224.25,15707.72,15459.65,15282.39,15144.99,15049.38,14979.07,14923.81,14836.98,14753.31,14677.69,14598.02,14546.06,14512.89,14484.99,14465.27,14435.17,14395.27,14374.33,14347.71,14305.51,14271.43,14233.53,14218.65,14196.2,14176.32,14144.08,14128.39,14113.88,14110.85,14090.94,14087.47,14095.75,14088.82,14077.99,14057.84,14052.69,14053.61,14035.94,14028.16,14012.17,13986.68,13969.59,13970.43,13959.66,13959.71,13966.5,13960.53,13960.82,13966.31,13964.01,13962.18,13958.06,13961.99,13958.47,13954.91,13948.72,13956.48,13951.41,13951.88,13949.68,13952.41,13956.27,13953.72,13956.35,13958.54,13955.1,13950.27,13950.65,13951.36,13950.91,13952.61,13954.74,13953.44,13951.11,13943.82,13948.74,13951.98,13948.02,13946.93,13958.47,13956.17,13948.13,13946.47,13952.71,13954.21,13956.93,13950.89,13948.09,13948.13,13947.29,13948.37,13947.61,13945.4,13951.57,13946.81,13948.37,13953.49,13951.38,13952.38
