1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
15533.82,15653.54,15672.41,15633.14,15690.95,15522.87,15579.62,15443.68,15573.63,15539.26,15508.22,15466.36,15446.28,15380.75,15308.33,15263.84,15169.6,15128.5,15082.5,14986.89,14943.47,14928.55,14901.79,14882.17,14893.08,14846.89,14771.44,14686.77,14663.41,14629.8,14576.82,14556.69,14520.62,14494.93,14506.81,14491.07,14474.59,14454.68,14458.55,14388.44,14371.8,14366.88,14270.65,14318.09,14220.38,14183.44,14150.13,14104.7,14082.62,14066.04,14053.53,14020.97,14017.98,13976.17,13932.33,13881.91,13873.38,13821.72,13834.96,13873.2,13847.45,13816.06,13780.68,13800.56,13782.27,13787.44,13753.03,13786.9,13768.03,13785.86,13734.72,13751.47,13765,13701.08,13666.53,13710.1,13662.79,13688.58,13638.25,13594.74,13588.84,13530.87,13603.91,13615.81,13553.2,13557.13,13599.79,13598.71,13565.97,13579.88,13552.25,13540.52,13511.37,13518.47,13498.56,13526.2,13466.46,13435.15,13482.64,13438.23
19172.51,18519.92,17545.19,16934.97,16883.04,17173.77,17296.23,17321.8,17346.26,17338.49,17321.84,17319.69,17315.08,17315.81,17311,17309.27,17287.21,17300.46,17303.77,17305.81,17293.38,17295.49,17285.27,17303.74,17284.04,17297.66,17302.5,17283.95,17307.48,17291.78,17292.58,17298.39,17287.03,17297.83,17299.2,17300.51,17311.64,17276.55,17307.74,17291.83,17298.56,17299.93,17298.17,17297.29,17283.62,17297.88,17286.86,17306.93,17293.73,17287.25,17299.28,17291.56,17303.65,17285.49,17305.16,17295.08,17296.83,17305.36,17288.24,17289.09,17310.68,17295.87,17284.51,17295.25,17301.73,17296.67,17305.24,17282.83,17300,17292.21,17293.63,17302.67,17288.8,17302.25,17291.01,17290.17,17302.27,17296.24,17309.52,17290.25,17294.13,17295.49,17284.75,17299.41,17312.78,17294.49,17292.6,17291.78,17297.37,17290.82,17296.71,17300.34,17299.46,17288.81,17289.52,17302.75,17293.67,17290.83,17312.47,17285.45
18962.08,18322.73,17929.93,17753.94,17648.16,17534.26,17414.42,17387.28,17374.65,17360.71,17332.23,17316.45,17308.69,17293.33,17282.7,17270.44,17248.48,17226.56,17200.72,17220.76,17188.39,17145.07,17130.92,17129.97,17124.74,17128.38,17122.94,17125.65,17124.46,17131.78,17123.03,17117.46,17131.03,17116.11,17125.38,17117.87,17118.27,17116.78,17114.69,17120.07,17112.32,17115.91,17103.99,17121.1,17102.7,17105.59,17097.83,17089.47,17075.19,17047.27,17016.22,17004.18,17005.16,17000.11,17001.13,17005.15,17003.03,17000.06,17006.15,17004.02,16999.51,17004.06,17002.67,17003.82,17002.76,17002.97,17008.1,17008.35,17006.1,17005.81,17003.31,17006.44,17003.33,17005.93,17003.03,17006.95,17004.65,16999.44,17005.97,17007.49,17008,17005.37,17006.36,17007.73,17006.72,17000.48,17005.46,17006.03,17002.14,17007.12,17005.34,17004.82,17001.34,17017.45,17006.39,17002.43,17003.89,17005.15,17004.46,17006.78
19092.98,18535.33,18257.8,18107.45,17981.36,17827.81,17796.08,17698.87,17622.64,17573.85,17522.88,17502.7,17444.31,17397.48,17397.46,17388.51,17380.12,17371.43,17365.05,17347.85,17341.61,17337.62,17334.79,17342.43,17335.57,17334.16,17326.03,17323.54,17313.51,17315.87,17315.69,17307.6,17303.6,17292.95,17289.15,17283.49,17281.33,17272.13,17268.96,17254.58,17243.14,17241.8,17231.75,17245.38,17233.55,17213.52,17208.51,17189.3,17185.58,17169.22,17162.1,17155.25,17159.01,17150.78,17150.2,17145.5,17143.44,17146.73,17154.22,17145.43,17142.85,17138.46,17138.85,17135.5,17128.91,17127.06,17128.35,17128.8,17129.18,17129.35,17135.32,17128.39,17127.02,17128.66,17133.47,17133.13,17135.83,17124.31,17134.13,17126.16,17129.6,17124.91,17137.48,17129.79,17132.21,17130.51,17129.41,17130.95,17123.63,17133.33,17130.58,17136.53,17129.22,17125.5,17135.89,17124.4,17128.27,17131.79,17132.61,17133.64
19210.48,18894.37,18716.12,18569.43,18465.43,18409.04,18335.64,18280.47,18217.36,18170.78,18142.44,18127.37,18112.66,18105.34,18082.56,18063.92,18040.78,18016.09,17977.21,17951.7,17912.32,17881.8,17858.73,17820.85,17794.16,17775.59,17744.96,17720.55,17701.66,17695.26,17687.99,17673.14,17666.06,17653.75,17643.1,17643.42,17639.36,17623.99,17610.86,17598.15,17585.6,17567,17553.73,17543.05,17526.92,17532.14,17527.29,17525.15,17524.68,17523.8,17523.71,17517.01,17523.12,17519.55,17526.2,17517.11,17519.98,17516.7,17515.78,17524.74,17518.77,17522.08,17512.49,17509.82,17504.87,17495.99,17502.98,17496.3,17493.94,17492.76,17494.66,17491.84,17491.12,17485.14,17491.16,17484.7,17485.73,17483.94,17480.84,17489.32,17485.17,17486.12,17488.84,17487.52,17490.17,17488.02,17489.06,17484.1,17490.7,17480.97,17485.22,17487.21,17489.53,17485.96,17482.37,17485.4,17482.61,17486.05,17484.61,17488.97
19699.51,19758.6,19740.17,19712.12,19687.65,19661.56,19672.81,19627.96,19610.81,19557.19,19533.57,19505.92,19434.84,19464.23,19446.54,19469.75,19438.62,19396.3,19403.87,19352.17,19360.67,19299,19319.01,19287.27,19277.87,19280.12,19234.44,19273.36,19251.1,19202.94,19133.82,19159.8,19115.51,19125.98,19137.78,19132.37,19099.42,19100.49,19083.52,19080.07,19044.5,19074.7,19080.93,19069.54,19063.38,19055.88,19048.57,19034.55,19045.38,19043.26,19022.77,19035.01,19002.39,19012.96,19016.22,19017.08,19028.51,19013.92,18991.22,19018.97,19006.61,18984.73,18999.83,18992.57,19026.14,19038.38,19006.15,18990.11,18972.3,18990.86,19012.21,19006.49,18962.8,18974.73,18949.9,18946.51,18933.61,18920.22,18883.65,18901.03,18892.81,18924.79,18952.59,18938.88,18884.98,18911.21,18851.47,18872.98,18882.64,18861.51,18866.44,18851.43,18854.23,18848.99,18847.54,18844.59,18863.36,18856.19,18865.74,18840.96
15991.31,15512.15,15584.72,14320.53,14067.4,14017.11,13997.68,14034.94,14002.4,13951.12,13957.29,13940.82,13931,13940.58,13939.14,13945.25,13939.67,13948.11,13935.8,13941.56,13948.55,13932.28,13953.25,13934.31,13946.23,13945.28,13937.81,13945.47,13944.41,13948.27,13938.71,13939.05,13955.2,13928.82,13954.18,13935.52,13942.12,13947.66,13931.6,13962.18,13929.11,13945.01,13950.42,13933.62,13943.7,13946.49,13937.77,13940.7,13944.96,13949.47,13936.44,13940.25,13956.73,13929.45,13952.4,13936.66,13948.32,13934.37,13947.05,13946.65,13938.86,13941.83,13940.18,13948.57,13939.86,13945.01,13952.2,13932.41,13938.88,13952.61,13939.38,13932.99,13958.19,13932.39,13943.54,13948.69,13941.21,13941.17,13945.5,13942.85,13938.2,13946.75,13945.2,13935.91,13954.28,13936.09,13937.93,13955.3,13934.26,13935.75,13956.17,13940.17,13938.38,13947.04,13941.6,13941.26,13949.4,13935.03,13947.95,13938.76
16556.62,15472.09,14702.5,14513.27,14437.6,14228.03,14193.92,14134.84,14068.74,13973.1,13969.59,13964.78,13955.99,13934.64,13949.71,13938.85,13944.62,13936.51,13944.66,13941.29,13946.32,13940.46,13943.4,13943.7,13939.88,13947.59,13941.54,13936.54,13953.37,13938.39,13942.03,13945.73,13937.9,13947.19,13935.55,13948.8,13937.85,13943.7,13948.58,13938.6,13942.1,13942.87,13946.5,13939.86,13944.09,13940.95,13940.06,13950.96,13934.51,13948.64,13939.88,13946.82,13936.42,13951.39,13934.18,13949.59,13940,13942.11,13945.28,13941.05,13942.28,13945.67,13937.83,13949.79,13935.55,13945.25,13945.01,13938.01,13947.84,13938.74,13946.93,13939.58,13944.68,13940.73,13942.54,13947.16,13934.36,13954.05,13932.77,13953.44,13935.2,13943.56,13946.88,13935.53,13950.32,13940.16,13944.19,13946.89,13936.27,13947.66,13937.81,13948.77,13936.49,13952.7,13935.78,13944.51,13941.88,13941.99,13943.72,13942.09
16355.71,15593.75,15063.55,14702.22,14440.18,14317.24,14260.02,14235.43,14216.07,14139.72,14056.35,14003.03,13991.3,13976.47,13978.05,13980.14,13969.21,13959.11,13947.68,13937.19,13941.22,13949.79,13941.21,13947.99,13938.42,13940.85,13952.87,13940.46,13937.12,13948.16,13944.71,13939.58,13947.91,13937.72,13946.17,13942.15,13943.2,13945.54,13941.24,13944.12,13943.57,13944.47,13941.52,13941.83,13947.45,13942.32,13940.72,13948.52,13939.44,13945.22,13939.07,13947.74,13942.95,13942.18,13943.69,13943.94,13946.21,13945.16,13937.5,13947.24,13942.54,13943.58,13941.17,13944.69,13945.87,13944.62,13939.72,13940.59,13944.71,13947.19,13948.34,13936.61,13940.19,13948.12,13942.46,13945.6,13941.95,13943.51,13939.56,13946.69,13944.07,13942.25,13944.02,13942.08,13946.05,13944.54,13935.61,13948.99,13941.14,13945.11,13939.93,13946.57,13942.07,13947.51,13936.63,13947.56,13940.66,13944.24,13948.4,13939.49
15924.82,15499.98,15291.02,15102.36,14958.68,14850.44,14767.74,14701.19,14620.62,14547.32,14485.84,14418.93,14386.83,14362.45,14337.18,14317.06,14285.19,14253.36,14238.21,14222.64,14188.79,14157,14123.16,14114.56,14098.37,14085.62,14061.39,14049.17,14037.38,14040.71,14027.82,14027.17,14035.59,14022.59,14019.63,14006.11,14007.7,14012.76,14001.53,13997.75,13986.37,13973.03,13962.49,13962.19,13956.77,13956.61,13962.72,13959.79,13956.51,13964.26,13959.95,13959.77,13956.84,13964.03,13956.62,13952.81,13947.84,13953.55,13951.8,13951.22,13952.38,13954.12,13954.74,13953.61,13954.78,13957.69,13954.81,13948.34,13950.92,13951.88,13949.55,13952.11,13952.85,13953.86,13951.61,13948.8,13948.25,13951.43,13947.59,13947.01,13954.92,13955.04,13948.75,13946.48,13953.39,13954.5,13956.96,13951.94,13947.58,13948.85,13947.99,13948.06,13951.55,13943.6,13949.81,13951.06,13948.56,13952.47,13951.97,13950.58
16010.02,15770.57,15614.48,15495.13,15416.94,15333.02,15257.88,15188.5,15129.62,15075.37,15037.34,15000.56,14959.92,14935.26,14904.11,14885.43,14840.36,14813.88,14789.14,14749.73,14733.78,14709.16,14685.03,14662.14,14651.7,14631.54,14624.61,14594.84,14564.56,14552.41,14529.53,14520.39,14477.55,14457.35,14433.33,14420.35,14402.52,14378.53,14347.78,14330.97,14306.96,14316.09,14301.19,14292.31,14282.75,14277.6,14265.85,14256.95,14246.58,14239.55,14228.7,14221.37,14201.36,14186.71,14176.51,14166.55,14154.32,14139.94,14150.86,14138.13,14130.6,14140.44,14139.32,14131.5,14122.03,14122.35,14114.33,14114.99,14115.08,14114.34,14107.19,14101.89,14095.89,14092.68,14092.37,14082.17,14075.37,14077.83,14065.27,14061.04,14059.82,14049.85,14058.21,14051.7,14040.12,14039.45,14043.39,14036.04,14035.98,14032.21,14028.49,14031.13,14025.56,14019.37,14016.67,14021.6,14013.54,14011.53,14009.5,13999.45
